"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day1","ongoing",1,"VM-thalamus",0,0,0,1.64390015816861e-19,0.873764579006047
"day1","ongoing",2,"VM-thalamus",-2.0612,0,0,-0.000354055329485062,0.507994821188399
"day1","ongoing",3,"VM-thalamus",-3.226519,0,0,-0.0029651016276331,0.30120341404193
"day1","ongoing",4,"VM-thalamus",-10.596808,0.19047619047619,0.149209442101581,0.0105321285499636,-1.00668947484613
"day1","ongoing",5,"VM-thalamus",-8.015852,0.0727272727272727,0.0503343154881432,0.0171808417344359,-0.548686539149447
"day1","ongoing",6,"VM-thalamus",-4.887258,0.5,0.66382511298222,0.000212642661562146,0.00649736813259446
"day1","ongoing",7,"VM-thalamus",-3.468337,0,0,1.9906608523946e-05,0.258291658125013
"day1","ongoing",8,"VM-thalamus",-14.539798,0.134502923976608,0.290491218323982,0.0113470297899533,-1.70639183142356
"day1","ongoing",9,"VM-thalamus",-10.338131,0.106060606060606,0.154145054729827,0.00754983316734785,-0.960786009077163
"day1","ongoing",10,"VM-thalamus",-4.183597,0,0,0.00393492318286117,0.131365364229879
"day1","ongoing",11,"VM-thalamus",-1.235098,0,0,1.64390015816861e-19,0.654590555941298
"day1","ongoing",12,"VM-thalamus",-4.029004,0.333333333333333,0.249302333333333,-0.157720180222478,0.158798628430492
"day1","ongoing",13,"VM-thalamus",1.212913,0.107142857142857,0.097245832319181,0.610339845561906,1.08900176815017
"day1","ongoing",14,"VM-thalamus",0,0,0,1.64390015816861e-19,0.873764579006047
"day1","ongoing",15,"VM-thalamus",-0.890037,0,0,1.64390015816861e-19,0.715823273970754
"day1","ongoing",16,"VM-thalamus",0,0,0,1.64390015816861e-19,0.873764579006047
"day1","ongoing",17,"VM-thalamus",-1.218955,0.244444444444444,0.965535877849283,-0.0390071537931877,0.657455208182929
"day1","ongoing",18,"VM-thalamus",1.582843,0.2,0.37392828971551,-0.0110355543717403,1.15464760868456
"day1","ongoing",19,"VM-thalamus",-8.913011,0.0879120879120879,0.163058998074284,0.0115220420479308,-0.707891677007939
"day1","ongoing",20,"VM-thalamus",-16.391365,0.0980392156862745,0.203885892228468,-0.000469922809323459,-2.03496121487648
"day1","ongoing",21,"VM-thalamus",-8.725831,0.153846153846154,0.347263700277475,0.000727109887144134,-0.674675694440353
"day1","ongoing",22,"VM-thalamus",-7.138133,0.0666666666666667,0.0627374,0.00355283675879615,-0.392931121886713
