"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day5","lightON",1,"DMH",-13.56217,0.201581027667984,0.285478500028157,1,-3.60941002579556
"day5","lightON",2,"PH",-8.755029,0.296703296703297,0.223650801210754,0.523625688845159,-2.07092099748582
"day5","lightON",3,"PH",-2.034505,1,0.413743,-1.62255764983149e-18,0.0799317523070909
"day5","lightON",4,"PH",-2.35052,0.5,0.146244666666667,0.379902048072364,-0.0212064523516242
"day5","lightON",5,"PH",-3.180845,0.833333333333333,0.338390557788692,0.290483040509015,-0.28694567290523
"day5","lightON",6,"PH",-4.757508,0.5,0.286261353560971,0.176979484600724,-0.791544711469298
"day5","lightON",7,"PH",-1.147645,0,0,0.157558981440715,0.363764570950599
"day5","lightON",8,"PH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",9,"PH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",10,"PH",-10.20376,0.283333333333333,0.218049120464204,0.542792713830993,-2.53457636945685
"day5","lightON",11,"PH",-9.537362,0.212121212121212,0.151794119474208,0.621643931976976,-2.32130074232473
"day5","lightON",12,"PH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",13,"PH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",14,"PH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",15,"PH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",16,"PH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",17,"PH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",18,"PH",-2.022537,0,0,0.230722978786741,0.0837620199632324
"day5","lightON",19,"MC",-1.329933,0,0,0.121666483223376,0.305424678696029
"day5","lightON",20,"MC",-0.771059,0,0,-1.62255764983149e-18,0.484288064897427
"day5","lightON",21,"MC",-2.66916,0.7,0.349228318787043,0.114352695797427,-0.123184768357045
"day5","lightON",22,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",23,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",24,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",25,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",26,"MC",-1.119524,0,0,0.314556945086498,0.372764483781344
"day5","lightON",27,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",28,"MC",-2.00487,0,0,0.426210916103575,0.0894162093583735
"day5","lightON",29,"MC",-3.22905,0.4,0.169056791155736,0.460986902469013,-0.30237331765492
"day5","lightON",30,"MC",-2.053946,0.666666666666667,0.359298752584857,0.289743834222757,0.0737098076627858
"day5","lightON",31,"MC",-0.932157,0,0,0.231710185194089,0.432729871475882
"day5","lightON",32,"PVH",-0.974931,0,0,0.282383386674574,0.419040377097223
"day5","lightON",33,"PVH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",34,"PVH",-1.038605,0,0,-1.62255764983149e-18,0.3986619961867
"day5","lightON",35,"PVH",-3.249945,0.7,0.365450494219554,0.2584429590315,-0.309060603974696
"day5","lightON",36,"PVH",-3.667832,0.6,0.387647351755424,0.517473458987079,-0.442802169818775
"day5","lightON",37,"PVH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",38,"PVH",-1.537015,0,0,0.108389694821967,0.239149654734711
"day5","lightON",39,"PVH",-1.211186,0,0,-1.62255764983149e-18,0.343428755681642
"day5","lightON",40,"PVH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",41,"PVH",-0.638644,0,0,0.1761593932927,0.526666481649429
"day5","lightON",42,"PVH",-1.248228,0,0,-1.62255764983149e-18,0.33157374444177
"day5","lightON",43,"PVH",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",44,"PVH",-3.045345,0.866666666666667,0.32779986266201,0.253030683520339,-0.243579925294338
"day5","lightON",45,"PVH",-2.498094,0.333333333333333,0.122692,-1.62255764983149e-18,-0.0684363921149432
"day5","lightON",46,"PVH",-7.814042,0.242424242424242,0.167859566821673,0.469523574233786,-1.76976524289446
"day5","lightON",47,"PVH",-1.148555,1,0.457113,0.304263428408877,0.363473332350408
"day5","lightON",48,"PVH",-7.714457,0.285714285714286,0.192305164363152,0.642855328591019,-1.73789381871858
"day5","lightON",49,"PVH",-5.926746,0.428571428571429,0.288558993183074,0.759148622637499,-1.16575046796423
"day5","lightON",50,"PVH",-5.03479,0.266666666666667,0.143006800539582,0.71388698680161,-0.880286713159654
"day5","lightON",51,"MC",-5.630007,0.571428571428571,0.325273416575843,0.724138121180913,-1.07078140095089
"day5","lightON",52,"MC",-3.470745,0.5,0.269418101874189,0.161192786479777,-0.379725969823293
"day5","lightON",53,"MC",0.282946,1,0.360867333333333,0.308029547434249,0.821614373462872
"day5","lightON",54,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",55,"MC",-1.393158,0,0,-1.62255764983149e-18,0.285189996831095
"day5","lightON",56,"MC",-1.498866,0,0,0.167904115565066,0.251358952931079
"day5","lightON",57,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",58,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",59,"MC",0,0,0,-1.62255764983149e-18,0.731059651518139
"day5","lightON",60,"MC",-3.367264,0.333333333333333,0.141851,0.263682200904473,-0.346607660387701
"day5","lightON",61,"MC",-1.674566,0,0,-1.62255764983149e-18,0.195127500124927
"day5","lightON",62,"MC",-5.671912,0.472222222222222,0.298392006570228,0.658844129377073,-1.08419277846848
"day5","lightON",63,"MC",-13.279693,0.2,0.240763617511876,0.862204397869259,-3.51900540374477
"day5","lightON",64,"PH",-0.991468,0,0,0.222647236630946,0.413747835634187
"day5","lightON",65,"PH",0,0,0,-1.7669663261728e-18,0.731059651518139
"day5","lightON",66,"PH",-2.919451,0.666666666666667,0.316024291082505,0.101886541197095,-0.203288505148762
"day5","lightON",67,"PH",0,0,0,-1.7669663261728e-18,0.731059651518139
"day5","lightON",68,"PH",-2.965976,0,0,3.01562253000158e-16,-0.218178478636561
"day5","lightON",69,"PH",0,0,0,-1.7669663261728e-18,0.731059651518139
"day5","lightON",70,"PH",-1.192207,0,0,0.334978965909385,0.349502840728927
"day5","lightON",71,"PH",0,0,0,-1.7669663261728e-18,0.731059651518139
