"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night7","lightON",1,"VM-thalamus",0,0,0,-2.67787221708611e-19,1.21533808348061
"night7","lightON",2,"PH",0,0,0,-2.67787221708611e-19,1.21533808348061
"night7","lightON",3,"DMH",-2.86396,1,1.836,-2.67787221708611e-19,0.96102538862733
"night7","lightON",4,"VM-thalamus",-0.55311,0,0,-2.67787221708611e-19,1.16622325832582
"night7","lightON",5,"VM-thalamus",-1.882621,1,0.534148666666667,0.106356226851039,1.04816590932406
"night7","lightON",6,"VM-thalamus",-20.46535,0.701587301587302,0.391165633080026,0.504251198771545,-0.601935310566632
"night7","lightON",7,"DMH",-0.768403,0,0,0.0569426657788301,1.14710576261602
"night7","lightON",8,"DMH",-2.459829,1,0.918021666666667,-2.67787221708611e-19,0.996911240274612
"night7","lightON",9,"VMH",-0.938633,0,0,0.0518802129151241,1.13198975190188
"night7","lightON",10,"DMH",-13.297118,0.91699604743083,0.426000989297827,0.341924388652729,0.0345862879380621
"night7","lightON",11,"PH",-13.328164,0.846666666666667,0.417504896019923,0.360469571626836,0.0318294785118079
"night7","lightON",12,"PH",-2.727711,1,0.651547666666667,0.0867730630546174,0.973123969040836
"night7","lightON",13,"PH",-23.490566,0.735449735449735,0.414191759600277,0.734238765352726,-0.870567146721205
"night7","lightON",14,"PH",-9.13218,0.816666666666667,0.422571409939559,0.294784549177191,0.404422670665761
"night7","lightON",15,"PH",-6.022169,0.733333333333333,0.54890286943544,0.275949228756181,0.680584096954305
"night7","lightON",16,"PH",-24.124922,0.606410256410256,0.389693212208478,0.578030985836654,-0.926896419426253
"night7","lightON",17,"PH",-8.500735,0.857142857142857,0.440409327653726,0.17385728469971,0.460493453638159
"night7","lightON",18,"PH",-15.860553,0.707692307692308,0.392906459027899,0.423090172264858,-0.193040516532396
"night7","lightON",19,"DMH",-14.171059,0.818181818181818,0.458985562012033,0.256675218258999,-0.0430175511004611
"night7","lightON",20,"DMH",-12.161022,0.954545454545455,0.426657724199132,0.0971370965671289,0.135468854514421
"night7","lightON",21,"PH",0,0,0,-2.67787221708611e-19,1.21533808348061
"night7","lightON",22,"PH",-2.45383,1,1.836,-2.67787221708611e-19,0.997443936910188
"night7","lightON",23,"PH",-40.372451,0.411038961038961,0.364629171336385,0.870403563853731,-2.3696375487356
"night7","lightON",24,"VM-thalamus",-14.132859,0.89,0.423708354873904,0.396302079331443,-0.0396254838427497
"night7","lightON",25,"VM-thalamus",0,0,0,-2.67787221708611e-19,1.21533808348061
"night7","lightON",26,"PH",-6.008321,0.822222222222222,0.513366528003798,0.226531116630142,0.681813765734012
"night7","lightON",27,"DMH",-5.458018,0.777777777777778,0.394254333490387,0.128217107061238,0.730679336103655
"night7","lightON",28,"DMH",-14.903938,0.813333333333333,0.408774392476918,0.436545817224,-0.108095427010521
"night7","lightON",29,"DMH",-15.465834,0.796923076923077,0.403206854518618,0.446480756146951,-0.157990427634579
"night7","lightON",30,"DMH",-10.657549,0.79047619047619,0.399241883111547,0.293372763725551,0.26897360676974
"night7","lightON",31,"DMH",0,0,0,-2.67787221708611e-19,1.21533808348061
"night7","lightON",32,"ARH",-6.435644,0.916666666666667,0.411705963519733,0.22148469532973,0.643868520792467
"night7","lightON",33,"ARH",-7.014611,0.833333333333333,0.444803282352894,0.0825567103763788,0.592457656813529
"night7","lightON",34,"ARH",0,0,0,-2.67787221708611e-19,1.21533808348061
"night7","lightON",35,"ARH",-5.271656,0.866666666666667,0.407478558955588,0.126854019077653,0.747227829252388
"night7","lightON",36,"ARH",-4.859264,0.666666666666667,0.416593845851496,0.0500469826882087,0.783847237643544
"night7","lightON",37,"ARH",0,0,0,-2.67787221708611e-19,1.21533808348061
"night7","lightON",38,"ARH",-5.860539,0.964285714285714,0.481815698679103,0.228816982571369,0.694936448547601
"night7","lightON",39,"ARH",0,0,0,-2.67787221708611e-19,1.21533808348061
"night7","lightON",40,"PH",-27.410197,0.576109936575053,0.383530881212441,0.652226066384306,-1.21862086340735
"night7","lightON",41,"ARH",-34.698175,0.48,0.391865472657614,0.779243152997947,-1.86577561599167
"night7","lightON",42,"PH",-33.00937,0.472941176470588,0.375806437646016,0.695981185840264,-1.71581383208698
"night7","lightON",43,"ZI",-3.672,0,0,0.0124099868558393,0.889273398393792
"night7","lightON",44,"ZI",-22.017049,0.780626780626781,0.419197641009017,0.574043605322609,-0.739722414538453
"night7","lightON",45,"ZI",-8.963529,0.977777777777778,0.502371553024137,0.232160254512837,0.419398470013413
"night7","lightON",46,"VMH",-17.532487,0.752631578947368,0.458259923000556,0.448640839157648,-0.34150419659665
"night7","lightON",47,"VMH",-15.702695,0.875,0.438522292688358,0.508657852493461,-0.179023109381406
"night7","lightON",48,"VMH",-40.53927,0.404761904761905,0.394171877169106,0.878452212496987,-2.38445067093099
"night7","lightON",49,"VMH",-17.617265,0.84,0.40911848043244,0.462204284723416,-0.349032277171892
"night7","lightON",50,"VMH",-37.37645,0.51063829787234,0.398881405168696,1,-2.10359993365259
"night7","lightON",51,"ZI",-3.672,0,0,5.43053220031858e-17,0.889273398393792
"night7","lightON",52,"ZI",-15.83237,0.861904761904762,0.42692831456341,0.43159402131218,-0.190537934555326
"night7","lightON",53,"ZI",-24.358363,0.658823529411765,0.395494832673689,0.631083557816654,-0.947625413476184
"night7","lightON",54,"DMH",-13.435079,0.911764705882353,0.445208477003646,0.412270288650619,0.0223356860809643
"night7","lightON",55,"ZI",-8.339668,0.809523809523809,0.443658887882669,0.144582678250528,0.474795812198311
"night7","lightON",56,"DMH",-7.094763,0.933333333333333,0.476001212598328,0.0968859932065347,0.585340353807244
"night7","lightON",57,"DMH",-25.818033,0.64153627311522,0.358132342139081,0.681522321204182,-1.0772405656768
