"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day4","lightON",1,"VMH",-5.00981,0.6,0.426422779861921,0.0700980186148779,-0.324183665189806
"day4","lightON",2,"VMH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",3,"DMH",-1.309636,0,0,2.84787251346949e-18,0.584591167016904
"day4","lightON",4,"VM-thalamus",-7.515477,0.422222222222222,0.401051174105949,0.133591810074275,-0.93958367272753
"day4","lightON",5,"VM-thalamus",-0.913105,0,0,-0.0489822303404705,0.681980477084419
"day4","lightON",6,"VM-thalamus",-4.656698,0.333333333333333,0.190906924815773,-0.192814652407529,-0.237458203481741
"day4","lightON",7,"VM-thalamus",-2.725747,0.666666666666667,0.652749730903357,0.0136219076799976,0.236789675408381
"day4","lightON",8,"VM-thalamus",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",9,"VMH",-4.00137,0.6,0.362058496761624,-0.0696473252417449,-0.0765075040712922
"day4","lightON",10,"VMH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",11,"VMH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",12,"VMH",-3.059885,0.333333333333333,0.507670025763171,0.00160121983370405,0.15472429013626
"day4","lightON",13,"DMH",-1.007554,0,0,2.84787251346949e-18,0.658783493881172
"day4","lightON",14,"DMH",-6.290276,0.7,0.638530229705987,-0.0398808832804415,-0.638670301303782
"day4","lightON",15,"DMH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",16,"DMH",-2.590059,0.833333333333333,0.45838591681283,0.0698107644092704,0.270115091843517
"day4","lightON",17,"DMH",-5.864255,0.428571428571429,0.295262313499992,0.0479908551529882,-0.534038150818012
"day4","lightON",18,"DMH",-5.906511,0.6,0.444927086350863,-0.203269025714451,-0.544416362575007
"day4","lightON",19,"DMH",-5.241425,0.6,0.522157387683053,-0.0974887183072842,-0.381069066460545
"day4","lightON",20,"DMH",-3.709576,0.6,0.52073919921984,-0.896858883067925,-0.00484194364388416
"day4","lightON",21,"DMH",-13.604855,0.316666666666667,0.477916732252532,-0.642469486998014,-2.43515481889342
"day4","lightON",22,"DMH",-6.421518,0.392857142857143,0.491719026026115,0.0189718667925147,-0.670903765602616
"day4","lightON",23,"DMH",-7.085754,0.333333333333333,0.225748077270277,0.16492785832499,-0.834042298937982
"day4","lightON",24,"DMH",-0.858251,0,0,0.0192895658276431,0.695452798830874
"day4","lightON",25,"DMH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",26,"DMH",-5.505682,0.5,0.336870494612857,-0.0215605343292557,-0.445971449655078
"day4","lightON",27,"DMH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",28,"DMH",-6.730963,0.422222222222222,0.41597571577515,0.217897231709777,-0.746904469340388
"day4","lightON",29,"DMH",-8.550468,0.571428571428571,0.3361879067518,0.0327846993359244,-1.19378084625517
"day4","lightON",30,"DMH",-4.421094,0.3,0.281068180879027,0.0251764921464092,-0.179593090768872
"day4","lightON",31,"DMH",-8.321467,0.436363636363636,0.397181112665759,0.150700840042613,-1.13753745193096
"day4","lightON",32,"DMH",-0.892362,0,0,2.84787251346949e-18,0.68707502570415
"day4","lightON",33,"DMH",-1.140173,0,0,-0.0611629730578468,0.626211833880204
"day4","lightON",34,"DMH",-0.863734,0,0,-0.128503392743333,0.694106156104076
"day4","lightON",35,"DMH",-1.562406,1,0.29017,0.0747510172874834,0.52251002857939
"day4","lightON",36,"PH",-0.879222,0,0,-0.0471646245770301,0.690302252665692
"day4","lightON",37,"PH",-0.738552,0,0,2.84787251346949e-18,0.724851264589596
"day4","lightON",38,"PH",-16.104619,0.193732193732194,0.36388184656235,0.0809880047803331,-3.04910503033115
"day4","lightON",39,"PH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",40,"DMH",-8.765817,0.418181818181818,0.37326243795178,0.20335406078567,-1.24667126474383
"day4","lightON",41,"DMH",-0.753668,0,0,0.0169390172550781,0.721138725567475
"day4","lightON",42,"DMH",-1.464733,1,0.445468,-0.118763788829058,0.546498836723582
"day4","lightON",43,"DMH",-14.003426,0.207977207977208,0.39182740702116,0.25078121011155,-2.53304515963077
"day4","lightON",44,"DMH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",45,"DMH",0,0,0,2.84787251346949e-18,0.906242050502888
"day4","lightON",46,"DMH",-9.683022,0.318681318681319,0.480753063255657,0.561026414962076,-1.47193981156735
"day4","lightON",47,"DMH",2.235772,0.8,0.370809449621529,0.502169204871212,1.4553549636125
"day4","lightON",48,"DMH",-12.807495,0.221014492753623,0.378837882887886,0.41620801788396,-2.23932059590598
"day4","lightON",49,"DMH",0,0,0,2.88923917271917e-18,0.906242050502888
"day4","lightON",50,"DMH",-7.313857,0.439393939393939,0.517350993849476,1,-0.890065141526155
"day4","lightON",51,"PH",-1.02468,0,0,2.88923917271917e-18,0.654577292287309
"day4","lightON",52,"PH",-3.60584,0.6,0.314406115173947,0.0200927793167311,0.0206359571234299
"day4","lightON",53,"PH",-4.326032,0.4,0.38912650088652,0.0778768546940668,-0.156245552761406
"day4","lightON",54,"PH",-8.202971,0.5,0.473315765451727,-0.17898799783811,-1.10843444690548
"day4","lightON",55,"PH",0,0,0,2.88923917271917e-18,0.906242050502888
"day4","lightON",56,"PH",0,0,0,2.88923917271917e-18,0.906242050502888
"day4","lightON",57,"PH",-5.260949,0.464285714285714,0.27414176882776,0.0311236107551447,-0.385864224694727
"day4","lightON",58,"PH",0,0,0,2.88923917271917e-18,0.906242050502888
"day4","lightON",59,"PH",-1.517924,1,0.373506,2.88923917271917e-18,0.533434953214345
"day4","lightON",60,"PH",-5.104406,0.4,0.296752917307935,0.0185288864517834,-0.347416752073673
"day4","lightON",61,"PH",0,0,0,2.68998129873854e-18,0.906242050502888
