"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night4","lightON",1,"VM-thalamus",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",2,"VM-thalamus",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",3,"PVH",-0.898004,0,0,1.12505905369534e-16,-0.895534803326947
"night4","lightON",4,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",5,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",6,"PVH",-0.898004,0,0,-6.58396706292722e-19,-0.895534803326947
"night4","lightON",7,"PVH",-1.950099,0,0,-6.58396706292722e-19,-2.55205331479871
"night4","lightON",8,"AH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",9,"PVH",-2.193185,0,0,0.245304440806366,-2.93479105129554
"night4","lightON",10,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",11,"VM-thalamus",-0.70256,0,0,6.80126940638728e-17,-0.587809166425252
"night4","lightON",12,"DMH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",13,"DMH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",14,"DMH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",15,"DMH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",16,"DMH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",17,"DMH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",18,"VM-thalamus",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",19,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",20,"VM-thalamus",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",21,"VM-thalamus",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",22,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",23,"VM-thalamus",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",24,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",25,"PVH",-0.72682,0,0,0.338479742848296,-0.626006419608953
"night4","lightON",26,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",27,"PVH",-1.943484,0,0,1,-2.54163802915114
"night4","lightON",28,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",29,"PVH",-0.963881,0,0,2.25553578083897e-16,-0.999257822617244
"night4","lightON",30,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",31,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",32,"PVH",0,0,0,-6.58396706292722e-19,0.518368170620932
"night4","lightON",33,"PVH",0,0,0,0,0.518368170620932
"night4","lightON",34,"PVH",-1.246949,0,0,0,-1.44494702559349
"night4","lightON",35,"PVH",0,0,0,0,0.518368170620932
