"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night4","ongoing",1,"VM-thalamus",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",2,"VM-thalamus",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",3,"PVH",-0.98073,0,0,-1.86012037765859e-18,-0.577789056368857
"night4","ongoing",4,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",5,"PVH",-2.102533,0,0,1.42302850549878e-16,-1.2957805376211
"night4","ongoing",6,"PVH",-2.269294,0,0,1.22668345692039e-16,-1.40251316126813
"night4","ongoing",7,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",8,"AH",-2.537933,0,0,1.16982012246584e-16,-1.57445111608918
"night4","ongoing",9,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",10,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",11,"VM-thalamus",5.430436,0,0,1,3.5255718482588
"night4","ongoing",12,"DMH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",13,"DMH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",14,"DMH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",15,"DMH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",16,"DMH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",17,"DMH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",18,"VM-thalamus",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",19,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",20,"VM-thalamus",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",21,"VM-thalamus",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",22,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",23,"VM-thalamus",-1.007161,0,0,1.72903507215034e-16,-0.594705781356202
"night4","ongoing",24,"PVH",-1.793543,0,0,2.42048904871937e-16,-1.09801659173031
"night4","ongoing",25,"PVH",-0.788891,0,0,-1.86012037765859e-18,-0.455005673036892
"night4","ongoing",26,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",27,"PVH",-1.354688,0,0,2.15917574849094e-16,-0.817134697578701
"night4","ongoing",28,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",29,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",30,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",31,"PVH",-0.755463,0,0,-1.86012037765859e-18,-0.43361063376948
"night4","ongoing",32,"PVH",0,0,0,-1.86012037765859e-18,0.0499109813458855
"night4","ongoing",33,"PVH",5.430436,0,0,-1.51788304147971e-18,3.5255718482588
"night4","ongoing",34,"PVH",0,0,0,-1.51788304147971e-18,0.0499109813458855
"night4","ongoing",35,"PVH",0,0,0,-1.51788304147971e-18,0.0499109813458855
