"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day2","ongoing",1,"VM-thalamus",-1.319543,1,0.437678,0.0620447221533667,-0.119133166333047
"day2","ongoing",2,"VM-thalamus",-0.475397,0,0,-4.23027095283709e-18,0.270318329316541
"day2","ongoing",3,"PH",-0.592309,0,0,-4.23027095283709e-18,0.21638032183989
"day2","ongoing",4,"VM-thalamus",0,0,0,-4.23027095283709e-18,0.489645403871567
"day2","ongoing",5,"VM-thalamus",0,0,0,-4.23027095283709e-18,0.489645403871567
"day2","ongoing",6,"VM-thalamus",-0.558511,0,0,-4.23027095283709e-18,0.231973218862401
"day2","ongoing",7,"DMH",-1.295057,1,0.409717,0.153337122003288,-0.107836412782742
"day2","ongoing",8,"DMH",0.94322,1,0.437678,0.23510187779184,0.924805245565545
"day2","ongoing",9,"DMH",0,0,0,-4.23027095283709e-18,0.489645403871567
"day2","ongoing",10,"DMH",0,0,0,-4.23027095283709e-18,0.489645403871567
"day2","ongoing",11,"DMH",-0.460938,0,0,0.129004189547534,0.276989070131041
"day2","ongoing",12,"DMH",-2.253144,1,0.409717,0.196196985192807,-0.549855228381497
"day2","ongoing",13,"PH",-0.405538,0,0,0.113499214689889,0.302548171114742
"day2","ongoing",14,"VM-thalamus",0,0,0,-4.23027095283709e-18,0.489645403871567
"day2","ongoing",15,"VM-thalamus",0,0,0,-4.23027095283709e-18,0.489645403871567
"day2","ongoing",16,"VM-thalamus",0,0,0,-4.23027095283709e-18,0.489645403871567
"day2","ongoing",17,"PVH",-6.919607,0.222222222222222,0.17954312988914,1,-2.70275412826785
"day2","ongoing",18,"PH",-0.521961,0,0,-4.08067625613095e-18,0.248835766533056
"day2","ongoing",19,"PH",-1.56826,0.333333333333333,0.272287433815013,0.863957517083719,-0.233880150437075
"day2","ongoing",20,"PH",-1.901227,1,0.409748,0.134479004104855,-0.387496344972092
"day2","ongoing",21,"PH",-0.760048,0,0,0.0988196021658798,0.138992992599728
"day2","ongoing",22,"PH",0,0,0,-4.08067625613095e-18,0.489645403871567
"day2","ongoing",23,"PH",-1.309606,1,0.409748,0.0874836020925524,-0.114548675602451
"day2","ongoing",24,"PH",-0.501157,0,0,-4.08067625613095e-18,0.258433808714733
"day2","ongoing",25,"DMH",0,0,0,-4.08067625613095e-18,0.489645403871567
"day2","ongoing",26,"VM-thalamus",-10.294813,0.0833333333333333,0.110652122401303,0.370118282421834,-4.2599243628309
"day2","ongoing",27,"PH",-0.981063,0,0,-4.08067625613095e-18,0.0370264816987772
"day2","ongoing",28,"DMH",-0.806125,0,0,0.116353921252127,0.117735109999981
"day2","ongoing",29,"PH",-0.9198,1,0.409717,0.111541221836025,0.0652905106439843
"day2","ongoing",30,"DMH",0,0,0,-4.39457442967948e-18,0.489645403871567
"day2","ongoing",31,"DMH",0,0,0,-4.39457442967948e-18,0.489645403871567
