"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night6","lightON",1,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",2,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",3,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",4,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",5,"DMH",-0.784538,0,0,0.0097889763743333,0.173196028295068
"night6","lightON",6,"DMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",7,"DMH",-1.236535,0,0,0.206123288744043,0.0249950647379482
"night6","lightON",8,"DMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",9,"DMH",-1.118777,0,0,0.186493705888789,0.0636056065480914
"night6","lightON",10,"DMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",11,"DMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",12,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",13,"DMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",14,"DMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",15,"DMH",-1.039683,0,0,-3.41034349177841e-19,0.0895389800253199
"night6","lightON",16,"DMH",-1.119796,0,0,-3.41034349177841e-19,0.0632714964060668
"night6","lightON",17,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",18,"VM-thalamus",-2.637391,1,1.2903669270953,0.105268929554029,-0.434318180714505
"night6","lightON",19,"PVH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",20,"PVH",-1.135751,0,0,-3.41034349177841e-19,0.0580401643982131
"night6","lightON",21,"VM-thalamus",-0.528901,0,0,-3.41034349177841e-19,0.257014393728581
"night6","lightON",22,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",23,"VMH",-0.87589,0,0,-3.41034349177841e-19,0.143243496701119
"night6","lightON",24,"VMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",25,"VMH",-2.238362,1,0.335926,0.0550895422533436,-0.303484386934383
"night6","lightON",26,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",27,"DMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",28,"DMH",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",29,"DMH",-1.285573,0,0,0.0160405789451636,0.0089164649885825
"night6","lightON",30,"DMH",-1.022777,1,0.335926,0.119520249041193,0.0950821263070356
"night6","lightON",31,"VM-thalamus",-0.539595,0,0,0.0899473900777915,0.2535080405796
"night6","lightON",32,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",33,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",34,"PVH",1.625923,1,1.47308483333333,-0.860369694067242,0.963538979281155
"night6","lightON",35,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",36,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",37,"DMH",-1.686596,0.866666666666667,1.10930624955507,0.0896480217188665,-0.122571122337366
"night6","lightON",38,"DMH",-9.049026,0.288888888888889,0.442084131759772,0.0548174246749787,-2.53656771992948
"night6","lightON",39,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",40,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",41,"VM-thalamus",-0.704017,0,0,0.11735559395546,0.199597287123296
"night6","lightON",42,"VM-thalamus",-10.875428,0.152380952380952,0.26063845453554,0.0299835310687448,-3.13540916410423
"night6","lightON",43,"VM-thalamus",-14.418006,0.212121212121212,0.34884196261253,0.979639897405927,-4.29695110592299
"night6","lightON",44,"VM-thalamus",-11.663417,0.388888888888889,0.559345748831962,1,-3.39377532377434
"night6","lightON",45,"VM-thalamus",-0.97858,0,0,-3.41034349177841e-19,0.109573456971474
"night6","lightON",46,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",47,"VM-thalamus",-1.893107,1,0.335926,0.0604706542430688,-0.190282034545067
"night6","lightON",48,"VM-thalamus",0,0,0,-3.41034349177841e-19,0.430430672655928
"night6","lightON",49,"VM-thalamus",0,0,0,-3.65645440667012e-19,0.430430672655928
"night6","lightON",50,"VM-thalamus",0,0,0,-3.65645440667012e-19,0.430430672655928
"night6","lightON",51,"PVH",-1.836,0,0,-3.65645440667012e-19,-0.17155776773388
"night6","lightON",52,"PVH",-1.015471,0,0,-3.65645440667012e-19,0.0974776206128569
"night6","lightON",53,"PVH",-1.523745,1,0.41311,0,-0.0691754690117013
"night6","lightON",54,"PVH",-1.308393,0,0,0,0.0014342339375502
