0, 0, 2.683968, 0, 0, 2.104522, 2.21633, 2.352813, 2.9779, 3.144316, 2.611723, 2.653045, 2.942571, 3.075828, 0, 2.259377, 1.618495, 0, 0.930128, 1.520091, 1.012562, 3.055805, 1.802827, 0, 1.327049, 3.283039, 2.514005, 2.199903, 2.916388, 0.780919, 0, 1.468502, 2.800696, 0, 0, 4.673039, 0.526595, -0.136639, 2.185519, 2.199034, 1.736228, -0.140572, 0.241069, 0.298442, 1.923317, 1.910394, 1.975421, 4.606493, 2.229388, 2.740173, 2.572993, 2.175479, 1.580234, 2.793057
0, 0, 3.423464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.406442, 1.655908, 3.312051, 3.004684, 3.518168, 0, 0, 0, 3.974685, 0, 0, 0, 0, 2.83939, 3.14367, 4.064739, 4.057629, 3.814967, 0, 0, 0, 0, 3.514132, 3.487245, 0, 0, 0.736997, 0.976273, 0, 0, 0, 0, 5.509133, 0, 0, 4.149751, 3.666301, 5.306492
1.775699, 3.819406, 0, 0, 0, 2.31717, 0, 1.820556, 2.389172, 0, 1.874571, -0.670152, 2.464705, 1.741241, 1.690057, 1.365784, 1.934891, -0.149133, 1.190058, 1.351078, 0.929462, 2.108829, 1.415548, 2.157905, 0, 3.695183, 0, 1.100131, 1.444108, 0.813202, 0.885461, 1.505978, 2.140715, 0.775696, 0, 3.247098, -0.128257, -0.232874, 0, -0.63114, 0.95782, 0.231402, 0, 0, -0.671149, -0.392446, -0.636166, 4.171004, 1.51407, 0.712887, 1.885228, 1.611537, 0.714265, 1.997745
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.093354, 3.504559, 0, 2.810543, 0, 0, 0, 4.169381, 0, 0, 0, 0, 3.803725, 4.820525, 0, 5.975209, 5.180806, 0, 0, 1.680496, 1.160375, 0, 0, 4.564814, 0.684331, 1.184976, 1.165677, 4.238801, 4.563705, 4.297781, 0, 0, -1.836, 0, 0, 4.529199, 0
2.84357, 0, 2.101504, 0, 0, 2.611723, 2.252156, 1.99233, 2.147225, 2.211307, 1.764389, 1.708885, 2.551676, 2.271645, 1.716564, 2.085991, 1.034656, 0.599175, 0.776813, 0.968546, 0.599646, 2.317456, 1.932425, 2.224858, 0.772465, 3.165962, 1.725396, 2.427527, 1.976606, 0.523982, 1.43155, 1.493006, 1.907148, 1.49505, 0, 3.496803, 0, 0, 2.000994, 2.521583, 1.601733, 0.19977, 0, 0, 0.824776, 1.076573, 1.312867, 4.583621, 1.950909, 2.054176, 2.32076, 1.635842, 0.759332, 2.278276
3.402585, 0, 1.468021, 0, 2.015832, 0, 2.470396, 2.538619, 2.746217, 2.474645, 2.645634, 1.608823, 2.553502, 2.714595, 2.20478, 2.042461, 1.62248, 0, 1.098126, 1.578702, 0.695064, 2.774804, 2.519912, 1.852902, 1.001581, 3.570707, 2.003407, 2.705726, 2.699059, 0.805391, 0, 1.355663, 2.092584, 1.704993, 0, 4.918271, 0, 0, 1.707831, 0, 1.696496, 0, 0, 0, 1.664418, 1.475022, 1.626185, 0, 2.045783, 0.911226, 2.057108, 1.497083, 1.031119, 1.992757
3.501136, 0, 1.823141, 0, 2.162536, 2.361604, 0, 2.055298, 2.411555, 2.166782, 1.992236, 1.822802, 2.679157, 2.064091, 1.818627, 2.116636, 1.378466, 0, 0.86585, 0, 0.553713, 2.170754, 1.766668, 1.928629, 0.783193, 3.027733, 1.595347, 2.309928, 1.727819, 0.83179, 1.482625, 1.029147, 2.047142, 1.114614, 0, 2.447986, 0, 0, 1.791398, 2.679661, 1.441723, 0, 0, 0, 0.925575, 0.920547, 1.318461, 4.269912, 1.494128, -1.836, 2.010043, 1.804432, 0.907502, 1.514713
2.930177, 0, 1.581923, 0, 1.668408, 2.876248, 2.044408, 0, 2.311668, 1.710419, 1.999882, 1.539453, 2.121981, 2.317486, 2.331359, 1.959674, 1.662635, 0.478626, 0.880741, 1.010169, 0.61675, 2.681477, 1.676275, 1.955408, 0.698728, 2.484188, 2.021962, 1.747893, 2.672283, 0.819072, 1.076832, 1.01897, 1.371488, 1.36869, 0, 4.314543, 0, 0, 1.954701, 1.638581, 1.56823, 0, 0, 0.230931, 1.268557, 0.95822, 1.321208, 4.595413, 1.622019, 0.936929, 1.588693, 1.587275, 0.940213, 1.949959
3.185486, 0, 1.784789, 0, 2.278711, 2.868189, 2.459106, 2.899373, 0, 2.744409, 2.756112, 1.839409, 2.751745, 2.861355, 2.326624, 2.441119, 1.746343, 0, 0, 1.184779, 0.602132, 2.678198, 2.270295, 1.944822, 1.424523, 4.072013, 1.783108, 2.132463, 2.457891, 0.651749, 1.573889, 1.448871, 1.814451, 1.556403, 0, 4.230205, 0, 0, 1.828003, 2.121429, 1.717861, 0, 0, 0, 1.366118, 1.381112, 1.364616, 4.883149, 1.934681, 1.878878, 2.318243, 2.066279, 1.432033, 1.853953
2.419832, 0, 2.497613, 0, 1.893035, 2.093534, 2.203098, 2.09741, 2.404537, 0, 2.085596, 1.845772, 2.502793, 2.678912, 2.336644, 1.845696, 1.145416, 0, 0.937514, 0, 0, 2.327875, 2.06356, 1.639551, 1.114045, 3.566727, 1.965617, 2.575604, 1.657898, 0.853985, 1.668996, 1.318078, 1.606344, 1.444881, 0, 3.670582, 0, 0, 2.144761, 0, 1.699228, 0.235663, 0, 0, 1.056723, 0, 1.051585, 4.896149, 1.761674, 1.831545, 2.215163, 1.222326, 0, 2.437096
