"metric","estimator","model_level","term","estimate","std_error","df","t_value","p_value"
"clustering_coefficient","glmcc_dc","interaction","conditionlightON:regionZI",-0.00891693768487362,0.134873461099024,786.475925336756,-0.0661133599761839,0.947304376344857
"clustering_coefficient","glmcc_dc","interaction","ANOVA_condition",171.137083831846,NA,1,NA,7.78301835640099e-35
"clustering_coefficient","glmcc_dc","interaction","ANOVA_region",1.93000383317583,NA,8,NA,0.0530099333803611
"clustering_coefficient","glmcc_dc","interaction","ANOVA_condition:region",7.08220582327292,NA,8,NA,5.17898245456361e-09
"local_efficiency","glmcc_dc","interaction","(Intercept)",1.21819611172061,0.292960993907395,87.8043677597606,4.15821947991369,7.44208208570574e-05
"local_efficiency","glmcc_dc","interaction","conditionlightON",1.82272082806438,0.418010662408117,1305.07092965028,4.36046491628676,1.39990631603679e-05
"local_efficiency","glmcc_dc","interaction","regionARH",0.582714987890381,0.31416510996958,1310.51628491972,1.85480490798868,0.0638485595035855
"local_efficiency","glmcc_dc","interaction","regionDMH",0.170078910644816,0.250118708230548,1311.24292485355,0.679992759630139,0.496629077192344
"local_efficiency","glmcc_dc","interaction","regionMC",0.0496151664167183,0.268029580248282,1311.94126758788,0.18511078654363,0.853170753262474
"local_efficiency","glmcc_dc","interaction","regionPH",0.202996315732418,0.256582292026092,1311.8839834901,0.791154814813858,0.428996663243571
"local_efficiency","glmcc_dc","interaction","regionPVH",-0.218870889597987,0.25194934098348,1310.37998853936,-0.868709911062391,0.385164894648066
"local_efficiency","glmcc_dc","interaction","regionVM-thalamus",-0.642723761941494,0.243002283723693,1309.93111656474,-2.64492889569839,0.008268515887041
"local_efficiency","glmcc_dc","interaction","regionVMH",0.14188090884221,0.272016783576859,1306.20960777119,0.521588804104511,0.602045084752704
"local_efficiency","glmcc_dc","interaction","regionZI",0.845930594137884,0.349181154780781,1308.87996907034,2.42261239633326,0.0155443729047493
"local_efficiency","glmcc_dc","interaction","conditionlightON:regionARH",-0.971693092531461,0.497921038732611,1303.7357751821,-1.95150037243811,0.0512114482494482
"local_efficiency","glmcc_dc","interaction","conditionlightON:regionDMH",0.39943868642767,0.428102164246525,1304.49059421998,0.933045239635021,0.350969272084845
"local_efficiency","glmcc_dc","interaction","conditionlightON:regionMC",0.537545345471444,0.441114172355822,1304.62265708921,1.21860819524483,0.22321324604435
"local_efficiency","glmcc_dc","interaction","conditionlightON:regionPH",0.35554888043722,0.431656989940172,1304.79911108411,0.823683824711142,0.410269758180976
"local_efficiency","glmcc_dc","interaction","conditionlightON:regionPVH",1.28003106873305,0.433316176176577,1304.32718325139,2.95403481131855,0.00319271675753743
"local_efficiency","glmcc_dc","interaction","conditionlightON:regionVM-thalamus",1.87547961230018,0.422563519956463,1304.31470999682,4.43833772610899,9.83046691416025e-06
"local_efficiency","glmcc_dc","interaction","conditionlightON:regionVMH",0.335979279179877,0.466300926243416,1302.07826253467,0.720520291234615,0.471334039130299
"local_efficiency","glmcc_dc","interaction","conditionlightON:regionZI",-0.916161977049596,0.540222943763013,1303.22799006408,-1.69589608813709,0.0901444002592154
"local_efficiency","glmcc_dc","interaction","ANOVA_condition",4336.80221282933,NA,1,NA,0
"local_efficiency","glmcc_dc","interaction","ANOVA_region",0.902081502674168,NA,8,NA,0.513803247702787
"local_efficiency","glmcc_dc","interaction","ANOVA_condition:region",42.9236184271453,NA,8,NA,2.87693538704561e-61
"hub_score","glmcc_dc","interaction","(Intercept)",0.424230749599824,0.0948180475571336,506.918658496663,4.47415613935943,9.4790405768787e-06
"hub_score","glmcc_dc","interaction","conditionlightON",-0.0393956041103305,0.160864890454929,1311.98713003595,-0.244898709711728,0.806573157885603
"hub_score","glmcc_dc","interaction","regionARH",-0.156515250779732,0.120125122078886,1281.33745964619,-1.30293520681668,0.1928309803845
"hub_score","glmcc_dc","interaction","regionDMH",-0.110091365743717,0.0954866625990686,1265.10597814962,-1.15295018955654,0.249148622709511
"hub_score","glmcc_dc","interaction","regionMC",-0.285444987698852,0.10202940863779,1226.41273200507,-2.79767364635227,0.00522772071640996
"hub_score","glmcc_dc","interaction","regionPH",-0.210236773734587,0.0977199127475092,1234.30874384076,-2.15142203695783,0.0316364597281145
"hub_score","glmcc_dc","interaction","regionPVH",-0.262573429649468,0.096362838275435,1284.213512562,-2.72484117683365,0.00652058249916207
"hub_score","glmcc_dc","interaction","regionVM-thalamus",-0.191251005268118,0.0930015492613933,1288.94361930727,-2.05642816476725,0.0399422120364943
"hub_score","glmcc_dc","interaction","regionVMH",-0.0779899676713467,0.104571342465547,1311.29546499364,-0.745806315884698,0.455918092719805
"hub_score","glmcc_dc","interaction","regionZI",-0.169666796825634,0.133840088318813,1299.90469077481,-1.26768294131337,0.205138224554359
"hub_score","glmcc_dc","interaction","conditionlightON:regionARH",0.202670274265982,0.191830889168921,1310.77472582841,1.05650489941438,0.290932280704344
"hub_score","glmcc_dc","interaction","conditionlightON:regionDMH",0.213639785830184,0.164829484633611,1311.70021894283,1.29612603172952,0.195160068489353
"hub_score","glmcc_dc","interaction","conditionlightON:regionMC",0.409992108724499,0.169821366706598,1311.79081615078,2.41425514748593,0.0159035970477035
"hub_score","glmcc_dc","interaction","conditionlightON:regionPH",0.353043914736971,0.166155540991528,1311.89546280592,2.1247796650668,0.0337915254327764
"hub_score","glmcc_dc","interaction","conditionlightON:regionPVH",0.400478942527468,0.166859868970963,1311.55076994336,2.40009143598908,0.016529672984754
"hub_score","glmcc_dc","interaction","conditionlightON:regionVM-thalamus",0.245094558838259,0.162720579778467,1311.54409799458,1.50622963101495,0.132249034157447
"hub_score","glmcc_dc","interaction","conditionlightON:regionVMH",0.146751548794734,0.179871205678513,1307.25156155017,0.815870156877836,0.414723033580689
"hub_score","glmcc_dc","interaction","conditionlightON:regionZI",0.245565222960321,0.208211518111503,1309.86184553148,1.17940268236656,0.238452036059887
"hub_score","glmcc_dc","interaction","ANOVA_condition",220.205955016421,NA,1,NA,3.69030338836876e-46
"hub_score","glmcc_dc","interaction","ANOVA_region",1.22006786208946,NA,8,NA,0.283325025558628
"hub_score","glmcc_dc","interaction","ANOVA_condition:region",3.30753327925776,NA,8,NA,0.00094966356308139
