0.000000,1.033175,1.328518,0.981614,0.964686,0.939684,1.015276,1.643854,1.034992,1.094396,0.998133,1.102070,1.296464,1.741309,2.217830,1.190097,1.127876,1.481177,0.935034,1.290195,0.951792,1.451070,0.975367,2.245160,2.080278,1.241977,1.461398,0.967654,0.961663,1.000783,1.301221,1.056414,1.187465,1.086592,0.983087,0.995254,1.165249,0.950426,1.221546,1.140840,1.105087,1.075860,1.070077,1.029152,0.988956,1.037099,1.035274,1.043910,1.077782,0.959437,1.008752,1.024347,0.978165,1.411856,1.173289,0.960230,1.042963,1.806823,7.249502,1.159198,1.301093,0.998311,1.155571,1.202356,1.189647,0.988138,2.232570,1.004535,1.254177,1.203300,4.706192
1.044148,0.000000,2.053143,1.026286,0.985009,0.989592,1.584840,2.384205,1.443694,1.017957,0.971914,1.384882,2.224426,2.255721,3.458913,1.520890,1.507157,2.074953,0.987977,2.024439,0.987402,2.314234,1.106146,3.143632,3.224570,1.833879,2.218574,1.423104,0.982215,1.071472,1.824056,1.702984,1.854627,1.446662,1.045326,1.144538,1.698595,0.953034,1.838687,1.636392,1.405037,1.616073,1.404290,1.104929,1.116998,1.039280,1.417300,1.019642,1.061366,1.003284,0.977948,1.124824,0.912738,1.890288,1.750381,1.033241,1.488448,3.783640,7.965854,1.207319,1.888794,1.003377,1.037007,1.721440,1.479128,1.033106,3.283597,1.063684,2.062124,1.350988,6.150082
1.315373,1.992186,0.000000,3.966919,3.548976,3.852722,5.628307,6.879002,6.043420,1.823568,1.310868,6.333459,6.227482,6.964529,7.057619,6.181391,6.611681,6.402799,2.824924,6.253723,2.294295,5.820339,4.601727,7.505278,7.116204,6.218819,6.184287,5.801273,4.279344,3.399556,5.885854,5.248381,5.258218,4.671140,2.812720,3.338700,5.326395,3.824965,5.848420,5.610223,4.902737,6.285077,5.233810,2.100384,4.308941,2.118184,5.171489,0.697833,1.703375,1.726244,2.987589,2.799356,3.495202,6.211064,5.182808,6.226141,5.626677,6.962277,0.000000,4.727408,6.526832,2.921124,1.336957,5.642672,8.270883,4.501898,6.032402,2.096016,6.114152,5.012613,0.000000
1.022207,1.050241,4.003582,0.000000,1.804472,1.811624,3.397949,4.910464,2.851797,1.014280,1.103096,3.022108,3.882584,4.469005,6.182705,3.306097,2.714095,3.880459,1.578224,3.945300,1.021260,4.312233,2.140690,5.882376,5.681280,4.074280,4.379114,2.760217,1.227128,1.652865,3.508750,3.184601,3.693002,3.041728,1.283440,1.284171,3.198025,1.824894,3.634510,3.437523,2.458552,3.349383,2.751264,1.152708,2.123982,1.120698,2.673164,1.010102,1.249584,0.991960,1.079428,1.359689,1.400198,3.947439,3.417035,2.356415,2.972232,5.373600,9.939133,2.225822,3.881802,1.087177,1.044141,3.368130,3.125322,1.316107,5.846150,1.361660,4.028110,2.863096,7.986531
1.093511,0.975207,3.497460,1.673871,0.000000,1.785209,2.570230,4.243962,3.440827,0.980902,1.271899,3.463689,3.252115,5.109166,5.142479,3.113572,3.697924,3.908616,1.545442,3.520974,1.184298,3.380677,2.305308,5.136730,4.385072,3.293551,3.563589,2.989828,1.972869,1.723642,3.354951,2.709426,2.693865,2.662375,1.708722,2.182984,2.927000,1.829859,3.201522,3.016380,2.502877,3.149315,2.672460,1.399024,2.350256,1.599707,2.603971,1.120259,1.426373,1.503373,1.116544,1.909858,1.568331,3.494160,2.799304,3.688865,3.145354,4.781248,0.000000,2.211213,3.666121,1.022971,0.999096,2.937463,5.767797,2.467536,4.318047,1.630297,3.185860,2.305262,7.781131
1.040232,1.001452,4.065343,1.722642,2.280287,0.000000,2.781936,4.380860,2.627432,1.012547,1.266333,3.613203,3.387134,4.783150,5.535276,3.461000,4.071218,4.385146,1.690768,4.276816,1.347506,4.520284,2.549932,5.439337,5.298723,3.632113,4.106078,3.378423,1.817601,1.751013,3.920377,3.401337,3.277033,2.981020,1.681633,2.022092,3.227154,1.999762,3.473362,3.298784,2.603256,3.261861,2.813794,1.447991,2.566129,1.712386,2.658869,1.267717,1.540174,1.528590,1.515442,1.953771,1.165644,3.811709,2.756436,3.462153,3.214789,4.376652,0.000000,2.204647,3.995758,1.333364,1.041278,3.744166,5.891558,2.404671,5.261338,1.871047,3.453736,3.100043,7.889493
1.065179,1.520876,5.516867,3.243878,2.973402,2.828792,0.000000,5.892452,4.531910,1.359290,1.326895,5.632353,4.961981,6.659425,7.253782,5.151438,5.379125,5.214216,2.401423,6.073627,1.681671,5.534435,3.428792,6.601948,6.231311,5.479531,5.595357,5.329733,3.388265,2.469044,5.012631,4.742477,4.917900,4.127082,2.177114,2.504013,4.848221,2.549601,5.321279,5.166530,3.773267,4.507641,4.236661,1.592000,3.992623,1.347566,3.886126,0.485504,1.398992,1.326387,1.872812,2.339278,2.828728,5.105561,4.398164,5.240162,4.649725,6.552327,0.000000,3.325471,5.280577,2.027034,1.120468,4.446816,7.602690,3.730828,6.479012,2.040572,5.025874,4.339731,0.000000
1.597430,2.339947,6.756952,4.761423,4.264832,4.176479,5.810700,0.000000,5.977397,2.189030,2.013448,6.924738,6.812574,6.903512,7.299904,6.988849,6.693398,6.401898,4.215973,7.480709,2.847798,6.565593,4.715198,7.498671,7.216178,6.109060,6.701738,7.055649,5.052383,3.754140,6.938152,5.922824,5.985575,5.845383,3.260507,3.466177,6.168601,4.336009,6.570990,6.268248,5.541896,5.968719,5.423464,2.308592,5.386941,2.004715,5.643097,1.685375,3.157892,2.622406,3.781468,3.586673,4.687657,6.939502,5.548567,6.622236,6.246107,7.090683,0.000000,4.617388,6.788384,3.796587,1.767977,6.395175,8.697653,5.308078,0.000000,2.790625,5.744761,6.483428,0.000000
1.089474,1.393894,6.173677,2.873661,3.372034,2.807584,4.553878,6.414484,0.000000,1.385465,1.396211,5.796517,6.338662,6.625490,8.005550,5.599412,5.699847,5.490920,3.000223,6.596464,1.821784,5.791621,3.358003,7.505605,6.945452,5.932766,6.728446,5.452792,2.557581,3.163407,5.770436,5.394931,5.215300,5.425250,2.227794,2.883422,5.346369,3.453729,5.831011,5.857116,4.809774,5.616178,5.097964,1.644784,4.060595,1.679997,5.054596,1.341598,1.686324,1.783884,1.889848,2.300894,2.783749,6.426956,5.092361,4.685895,5.201317,7.911975,0.000000,3.703596,5.624156,2.075436,1.166439,5.735928,7.062194,3.247527,7.292004,2.070224,5.608275,4.328535,0.000000
1.094351,0.984037,1.798593,0.997192,0.996113,1.045941,1.400845,2.178371,1.294027,0.000000,0.981717,1.218911,1.842123,2.426950,2.952355,1.552681,1.180243,1.912811,0.937023,1.632182,0.973991,2.011695,1.166684,2.848799,2.767755,1.741378,2.032042,1.207596,0.976317,0.949107,1.655710,1.467409,1.669659,1.316196,0.987941,0.984306,1.584472,0.941983,1.660459,1.596223,1.263914,1.473489,1.290211,1.028331,1.015863,0.991179,1.203658,0.996571,1.045905,0.995670,1.005464,1.080679,0.947116,1.849192,1.732100,1.046828,1.340000,2.660474,8.091705,1.341379,1.766993,0.994621,1.085599,1.624560,1.141498,0.993563,3.058490,1.016510,2.050200,1.363622,5.361908
