0.000000,7.824658,4.965082,5.966651,4.770281,3.209070,3.366692,3.930255,3.167128,0.000000,4.618924,6.042015,7.924220,7.100251,8.463769,0.000000,9.026875,6.453833,7.561052,8.698976,8.643796,7.060532,5.758704,5.003965,4.117585,6.607498,3.599823,6.226801,4.526527,6.505493,4.280814,8.786998,5.906696,4.684763,6.750759
7.702635,0.000000,5.747246,6.820031,5.558177,3.837660,4.208636,5.180977,3.912251,0.000000,5.049148,7.004374,8.304051,7.093651,8.601422,0.000000,0.000000,7.529578,7.615669,8.762392,8.650574,7.290698,6.227608,5.604857,4.936958,6.954266,4.264200,6.384268,5.000163,6.658120,4.729109,8.015449,6.405950,5.105506,7.030366
5.209377,6.166362,0.000000,4.393966,3.136907,1.953564,2.226346,2.545508,2.009088,8.699392,3.057800,4.361996,5.900509,5.165259,7.007035,0.000000,8.013810,5.045272,5.527832,7.303527,6.598852,4.778980,3.610581,3.260344,2.760480,4.421172,2.305697,4.247588,2.476336,4.821705,2.510423,7.196923,3.929568,2.752621,4.681716
6.121602,6.764596,4.214173,0.000000,4.507816,2.733671,2.813440,3.737764,2.798973,0.000000,3.928070,5.676386,6.794328,6.263225,7.798126,0.000000,8.318169,6.125023,7.024173,8.211861,7.681659,6.197104,4.875236,4.243548,3.592668,5.814395,3.192582,5.537872,3.656812,5.984172,3.585304,7.963618,4.817488,3.640658,6.139720
5.016016,5.760998,3.423890,4.517248,0.000000,1.934310,2.050270,2.605923,1.850972,8.926535,2.825338,4.251185,5.304227,4.750313,6.516249,0.000000,7.796342,4.333778,5.382866,7.646743,6.430798,4.879599,3.393627,3.039113,2.482105,4.083431,2.107213,3.876673,2.719130,4.757637,2.213553,7.112349,3.666484,2.545584,4.289539
3.218014,4.181829,2.194570,2.778265,1.944499,0.000000,1.267699,1.530102,1.086743,7.799497,1.682876,2.730985,3.741315,3.095222,4.500777,0.000000,6.789379,2.992015,3.677414,5.624025,4.972474,3.193948,2.237782,1.848568,1.509186,2.731691,1.281587,2.262613,1.574526,2.897729,1.516711,5.134887,2.043750,1.605151,2.873099
3.500405,4.323705,2.159069,2.623065,2.044549,1.267634,0.000000,1.649112,1.259105,8.176812,1.775487,3.387284,4.161321,3.185631,5.380292,0.000000,6.872976,3.488578,3.977280,6.479082,5.359543,3.429181,2.329281,2.125232,1.483788,3.088228,1.375100,2.419832,1.757703,3.316085,1.768264,5.898931,2.281513,1.664548,3.363948
3.909912,5.330637,2.516217,3.554084,2.572811,1.448193,1.555071,0.000000,1.435569,8.439961,2.295897,3.708743,4.943395,3.905121,5.957613,0.000000,7.046551,3.891653,4.566499,7.072080,6.439945,4.041491,3.008711,2.489098,1.976755,3.564988,1.538986,2.904126,2.074403,3.563943,2.180661,6.112174,3.221736,2.021443,4.016543
3.191534,4.056314,1.871649,2.837389,1.735448,1.247713,1.179679,1.558916,0.000000,8.469008,1.863268,2.892848,4.189350,3.102038,4.720626,0.000000,6.622131,3.013833,3.770983,5.840024,4.962165,2.919895,2.273007,1.827688,1.526224,2.641481,1.361353,2.381666,1.753559,2.984488,1.649202,5.432188,2.137307,1.603933,3.059812
0.000000,0.000000,9.037605,0.000000,9.309470,8.334562,8.396221,8.688042,8.752920,0.000000,8.803296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.785896,8.332208,0.000000,8.284367,0.000000,8.175345,0.000000,8.320600,0.000000,0.000000,8.785533,0.000000
4.498373,5.152922,2.966231,3.849365,2.663734,1.522535,1.706314,2.310048,1.666631,8.297575,0.000000,3.961965,5.400543,4.320291,6.261073,0.000000,7.706486,4.529276,4.998988,7.143005,6.154392,4.399951,3.080361,2.472611,2.093649,3.946719,1.888864,3.488932,2.346549,4.355762,2.193534,6.253950,3.267788,2.393513,4.266197
6.616661,7.392448,4.683539,6.309927,4.153874,2.664345,3.518014,3.897802,3.014550,0.000000,4.137526,0.000000,7.418082,6.581975,7.814563,0.000000,8.813411,6.223926,6.952630,8.698449,7.646150,6.182912,5.161564,4.449974,4.020532,5.899294,3.330610,5.403100,3.729662,5.996864,3.667312,8.009060,5.701670,3.869571,5.753956
7.951515,8.132533,6.096008,6.959359,5.195174,3.818156,4.261604,5.068796,4.069175,0.000000,5.428316,7.085651,0.000000,7.626037,8.204940,0.000000,8.655837,6.606348,7.699959,8.718283,8.351552,7.474957,6.083435,5.453860,5.199557,6.298829,4.346275,6.672114,4.560106,6.968394,4.366544,8.318948,5.890512,4.757067,6.896017
7.403245,7.543863,5.049589,6.338705,4.818033,3.196986,3.326283,4.161309,3.232938,0.000000,4.592072,6.196361,7.583349,0.000000,7.503158,0.000000,9.171148,6.328409,6.757068,8.769695,8.246346,6.159957,5.290715,4.788769,4.239855,6.138161,3.306524,5.824071,4.335379,6.457960,3.795940,8.158549,5.649940,3.992673,6.414597
8.622810,8.515748,6.871906,7.943704,6.419188,4.798493,5.452637,6.414832,4.728403,0.000000,6.499174,7.598372,8.219799,7.679977,0.000000,0.000000,0.000000,7.696935,8.482857,9.178502,8.899738,7.873037,6.726614,6.375155,6.475760,7.601344,5.230182,7.438952,5.881455,8.404640,5.484136,8.814737,6.991126,5.639092,7.416485
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.871270,0.000000,7.890311,7.978314,7.708389,6.788705,7.088505,7.387879,6.507739,0.000000,7.992783,8.112497,8.385548,9.067136,0.000000,0.000000,0.000000,8.258314,0.000000,0.000000,0.000000,8.921060,7.947864,7.795283,7.405666,8.195870,6.856707,8.276890,7.148088,8.886767,7.159065,0.000000,8.068679,7.207647,8.464858
6.949196,8.013227,4.869167,6.244631,4.515742,3.084569,3.585296,4.075053,3.181324,0.000000,4.729336,5.662028,7.213180,6.532816,7.527701,0.000000,8.713814,0.000000,6.663003,8.843416,7.864937,6.594264,5.118289,4.758057,3.945071,6.077835,3.404674,5.586467,3.971946,5.883088,3.738119,8.144373,5.789353,4.022274,6.095916
7.580656,8.156746,5.841582,6.840701,5.273503,3.604291,3.945480,4.719058,3.862330,0.000000,5.287970,6.725331,8.089601,6.647119,8.349752,0.000000,0.000000,6.633422,0.000000,8.858906,8.389589,7.436753,5.977997,5.652419,4.639373,6.392983,3.817919,6.216935,4.889350,7.403324,4.421681,8.306176,6.121283,4.706483,6.934815
8.064798,8.637284,7.068101,7.745180,6.682580,4.947026,5.812465,6.717585,5.509530,0.000000,6.867748,7.638071,8.250911,7.935568,8.754289,0.000000,0.000000,7.843882,7.976367,0.000000,8.913313,8.543915,7.415213,6.475368,6.624191,7.848645,5.926885,7.849271,5.730042,7.918821,6.132339,0.000000,7.550607,6.045734,7.867453
7.594876,8.070493,6.170392,7.498527,5.668717,4.388851,4.858216,6.037226,4.341760,0.000000,5.816555,7.177397,7.776438,7.459865,8.088491,0.000000,0.000000,7.317688,7.492102,8.939343,0.000000,7.845194,6.509609,6.220102,5.162552,6.777692,4.816707,6.813128,5.041391,7.042485,4.792964,7.994057,6.615311,5.406059,7.022856
6.715187,7.118043,4.695576,6.117653,4.589098,3.015126,3.204035,3.926879,2.735724,0.000000,4.448300,5.519383,7.136894,6.058925,7.940481,0.000000,8.498751,6.297966,6.887732,8.569860,8.143823,0.000000,5.183513,4.639195,3.883275,6.014833,3.698549,5.281051,3.988832,5.966784,3.550681,7.882155,5.128569,4.149811,6.118021
5.708332,6.458039,3.877157,4.863875,3.330572,2.062112,2.211624,3.040377,2.207965,0.000000,3.230210,4.634581,6.104167,5.048846,6.661255,0.000000,8.160812,4.721799,5.931091,7.471141,7.229761,5.315604,0.000000,3.575077,3.222235,4.534076,2.453307,4.553741,2.936355,4.827544,2.686603,7.222766,3.934944,2.917573,5.025663
4.871003,5.681699,3.167020,4.394098,3.037442,1.748211,1.913617,2.428324,1.714096,8.339203,2.678202,4.236212,5.496820,4.679128,6.189366,0.000000,7.789296,4.545031,5.429348,7.108846,6.618542,4.581163,3.489066,0.000000,2.515119,4.179634,2.050827,3.484459,2.415920,4.202894,2.411916,6.567112,3.595824,2.502754,4.628924
4.239868,5.293373,2.681635,3.548498,2.445501,1.512674,1.546146,2.129447,1.548917,7.997624,2.188717,3.800212,4.979858,4.057854,6.187163,0.000000,7.462924,3.666989,4.653950,7.107972,6.087994,3.997941,3.162900,2.591026,0.000000,3.781879,1.639989,3.151356,2.069301,3.602190,1.944211,6.224805,2.704150,2.065090,3.831286
6.291628,6.606607,4.363373,5.637556,3.938460,2.589889,3.085249,3.414771,2.719307,0.000000,3.992909,5.686711,6.308909,6.155399,7.235550,0.000000,8.141078,5.626793,6.195356,8.104810,7.295190,6.421812,4.511917,4.266941,3.717458,0.000000,3.079387,5.605296,3.627121,5.808309,3.189272,7.836160,4.817607,3.403029,5.539141
3.670440,4.407830,2.271657,3.137173,2.096031,1.328043,1.391846,1.724164,1.308189,7.809992,2.045671,2.983407,4.242868,2.999290,4.933705,0.000000,6.754797,3.065366,3.899700,6.107953,5.052250,3.707372,2.412935,2.189238,1.718528,3.112086,0.000000,2.578521,1.788425,3.195677,1.701916,5.697574,2.573918,1.703502,3.284450
6.266749,6.590896,4.139516,5.186487,3.824200,2.147793,2.269380,3.063622,2.324291,0.000000,3.430720,5.142268,6.460795,5.671431,7.121156,0.000000,8.422164,5.493574,5.983443,7.842770,7.362790,5.323822,4.242100,3.671201,3.107160,5.466497,2.732078,0.000000,3.385839,5.238541,3.001213,7.461270,4.318998,3.032554,5.156781
4.392568,5.392370,2.686093,3.659515,2.562663,1.508823,1.680344,2.057107,1.586587,8.111986,2.427487,3.532245,4.625974,4.145465,5.681811,0.000000,7.006301,3.814541,4.786658,6.336494,5.404378,4.118852,2.935556,2.370987,2.010903,3.509235,1.791267,3.328394,0.000000,3.660521,2.075230,5.914066,3.169699,2.246796,3.583448
6.409450,6.913674,4.531198,5.327285,4.594453,2.712500,2.964969,3.458205,2.830706,0.000000,4.410940,5.369780,7.060410,6.353699,7.723181,0.000000,8.852152,5.778886,7.023734,8.621027,7.459331,6.051173,4.505955,4.339919,3.545632,5.916385,3.031468,5.047257,3.611908,0.000000,3.513440,7.842699,5.068638,3.582436,5.663212
4.490902,4.862994,2.578601,3.501385,2.279310,1.546307,1.673825,2.169624,1.660665,8.396563,2.311823,3.569395,4.511408,3.760297,5.259465,0.000000,7.236586,3.627708,4.264441,6.660086,5.360374,3.938354,2.518919,2.467206,2.065949,3.180290,1.683040,3.086729,2.095233,3.514502,0.000000,5.985647,3.010361,1.924708,3.381066
8.775536,8.329845,7.346042,8.086965,7.025178,5.201132,5.939890,6.269716,5.504190,0.000000,6.681131,7.555921,8.505762,8.266451,8.821712,0.000000,0.000000,8.309724,8.502133,0.000000,8.881731,8.254629,7.194105,6.645945,6.474725,8.000582,5.783192,8.041272,6.234886,7.899091,6.009475,0.000000,7.695880,6.456302,7.755230
5.863333,6.369061,3.996120,4.837236,3.678969,2.159202,2.363734,3.249386,2.121783,0.000000,3.405401,5.490676,6.362668,5.557524,7.085248,0.000000,8.285222,5.499325,6.334954,7.989722,7.298431,5.500277,3.971959,3.733364,2.734855,4.968355,2.586182,4.446765,3.250991,5.335723,2.857114,7.464561,0.000000,3.195361,5.469097
