0.000000,2.739937,0.000000,2.510984,3.485324,0.000000,8.467979,0.000000,2.252912,0.000000,8.290531,6.193046,7.959433,2.315703,0.000000,8.820831,6.886261,4.095061,7.271245,2.791846,5.217940,3.046456,0.000000,6.912371,7.011920,1.573433,1.940256,0.000000,5.218030,0.873517,2.684243,4.344098,3.101239,2.834878,8.652102,6.957023,3.962179,2.940857,2.909127,4.395740,0.000000,6.313328,1.370360,0.000000,5.460038,4.783940,4.117914
2.582767,0.000000,8.140140,1.035548,1.237546,0.000000,5.761332,0.000000,0.943245,0.000000,4.904879,2.960613,4.182067,1.032702,0.000000,5.810468,3.783679,1.512671,3.898472,1.140361,2.065663,1.202560,0.000000,3.054095,3.321605,0.947064,1.019167,0.000000,2.119431,1.071218,1.054918,1.645686,1.263553,1.083511,5.323350,2.882665,1.396925,1.108446,1.423479,1.698327,7.901568,3.067882,1.021827,0.000000,2.256952,1.826775,1.659370
0.000000,8.306345,0.000000,8.635423,7.798043,0.000000,0.000000,0.000000,7.507973,0.000000,0.000000,0.000000,0.000000,7.831406,0.000000,0.000000,0.000000,8.904171,0.000000,8.459738,0.000000,8.655592,0.000000,0.000000,0.000000,7.360902,7.795962,0.000000,8.386403,4.035865,7.051148,8.819635,8.921955,9.029716,0.000000,0.000000,9.091550,7.736412,9.612422,0.000000,0.000000,0.000000,6.833089,0.000000,0.000000,0.000000,9.263220
2.571454,1.099720,8.521070,0.000000,1.306576,0.000000,6.048038,0.000000,0.945951,0.000000,4.118926,3.384893,3.889975,0.981028,0.000000,5.776233,3.889249,1.562831,4.170672,1.120503,2.080831,1.263609,0.000000,2.979885,3.387559,0.962408,1.020026,0.000000,2.569381,1.074726,1.020559,1.730975,1.269489,1.030883,5.769696,3.523033,1.506608,1.204658,1.406108,1.924128,7.892553,3.472286,1.028754,0.000000,1.982802,1.944035,1.622543
3.501871,1.234414,8.585275,1.383222,0.000000,0.000000,4.336471,0.000000,1.048266,0.000000,3.706191,3.660621,4.131054,0.990370,0.000000,6.559322,3.672315,1.509845,4.372316,1.125487,1.992950,1.371330,0.000000,3.948731,3.345553,0.993045,0.953526,0.000000,1.817104,0.957095,1.157390,1.761569,1.314127,1.328244,5.801491,2.510230,1.612363,1.111229,1.849743,2.256068,8.241844,4.387934,0.981457,0.000000,2.625055,1.971144,1.584004
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.188495,5.716114,0.000000,6.235340,4.667796,0.000000,0.000000,0.000000,4.376014,0.000000,8.156605,8.109646,9.262718,3.707984,0.000000,0.000000,7.638756,5.354388,8.298670,4.905188,5.750666,5.092686,0.000000,7.900953,8.533759,2.785511,4.085974,0.000000,3.042709,1.246730,3.849173,6.010455,4.313254,4.941910,0.000000,4.309050,5.665526,3.323507,4.589155,6.248593,0.000000,7.569947,3.320947,0.000000,8.244237,6.908964,5.043761
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.434015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.255097,1.038566,7.679112,1.012984,0.909182,0.000000,4.060039,0.000000,0.000000,0.000000,2.527779,2.644437,2.577111,1.024096,0.000000,4.657484,2.767991,1.133954,2.997382,0.967328,1.446516,0.985762,7.253548,2.365912,2.275340,0.969285,0.988240,0.000000,1.426187,1.089743,0.981042,1.165097,0.949130,0.926678,4.513432,2.186871,1.160963,0.899048,1.192824,1.526154,7.698047,2.755869,1.013088,0.000000,1.690922,1.412671,1.213152
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.415602,0.000000,0.000000,0.000000,6.645017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.257599,0.000000,0.000000,0.000000,0.000000
