0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93941439507583, 0, 0, 0, 5.9266202411881626, 0, 0, 0.8409397822852159, 0, 0, 8.69437875380275, 1.7754261155192166, 0, 0.9138092730529964, 6.7303900924265445, 0, 0, 0, 0, 6.315465951880379
0, 0, 1.0367392427581783, 0, 1.3536487508892763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3942198513389652, 0, 0, 0, 0.4191322118421188, 0, 0, 1.1091826337512436, 0, 0, 0
0, 1.126134151763539, 0, 0, 1.4021011096381866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7269215592285445, 0, 0.897712946165176, 0, 0, 5.8234523841452255, 0, 0, 0, 4.812451625994631, 0, 0, 0, 0, 0
2.2562829276682597, 1.2952701158424578, 1.0608489794813227, 0, 1.3620072238992438, 0, 1.351837068712484, 0, 0, 1.2007408528455192, 1.2965972941324369, 0, 0, 0, 0, 0, 1.221521627954789, 1.653417431171222, 1.3417306125005528, 1.0968698579547158, 1.313929226571336, 0, 0, 0, 0, 0, 1.3087276822144642, 1.3124420547872777, 0, 1.456811643831739, 0
2.3760828318217073, 1.2064334877039142, 1.2319633263525607, 0, 0, 0, 1.3032437585507395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38602715929044, 1.9452886980217163, 0, 0, 0, 5.609131811899147, 0, 0, 0, 5.112567380207219, 0, 1.422137453256374, 1.1501898082359394, 0, 0
1.2590022910565035, 0.8759495016561035, 0.8787628247201583, 0, 0, 0, 0, 0, 0.5165897227267496, 0, 0, 1.1786838236500603, 0, 0, 0, 0, 0, 1.1382013387234091, 0.8224464262912292, 0, 0, 1.5619706814107746, 0, 0, 0.605489879710128, 0, 0, 0, 0, 0, 0
0, 0.854517712580132, 1.0475851952927293, 0, 1.2254795317955747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8216127591672491, 0, 1.303400087898474, 0, 0, 0, 0, 0, 0, 0, 0, 1.0099846063641005, 0
1.7435280862180205, 1.1314827958481513, 1.0846944661836697, 0, 1.1472488280630713, 0, 1.2541218931486964, 0, 0, 0, 1.2996407407004067, 1.6949440219344067, 0, 0, 0, 0, 1.2093591859703399, 1.3502051395324899, 1.0613437931961187, 0, 1.3302140656386505, 0, 0, 0, 0, 0, 1.1041566134351128, 0, 1.053001375564662, 1.148528998448926, 0
1.2196754258977414, 0.870278780176886, 0.9075878023360914, 0, 0, 0.5385155497033047, 0.8912408971429557, 0, 0, 0, 0, 1.2235717681809384, 0.4604584238019376, 0, 0, 0, 0, 1.0037838716939245, 0, 0, 0, 1.5335849520269005, 0, 0, 0.6177678726605046, 0, 0, 0, 0, 0, 0
0, 1.0601743846387435, 1.0716358670860142, 0, 1.2830495388743115, 0, 0, 0, 0, 0, 1.6064467326144816, 0, 0, 0, 0, 0, 1.2046579487666171, 1.2781506878958468, 0.9080787584073289, 0, 1.3386780780629237, 5.895813644857181, 0, 0, 0, 5.997299789366092, 0.9252826013507435, 1.0620481280534908, 0, 1.202582989232327, 0
0, 1.33768541953066, 0, 1.463890996950902, 1.4919542806968238, 0, 1.7251762710293777, 0, 0, 1.5121840767369086, 0, 0, 1.158969509362816, 0, 0, 0, 1.4743270796484738, 1.787941741597857, 1.1241706201605155, 1.3506291383652622, 1.4469292657448027, 0, 0, 1.259968877531067, 1.1032025897543773, 0, 1.188437713717112, 0, 1.2115954170188756, 1.1116567198679952, 0
5.2075714387530745, 1.728529392116086, 0, 0, 0, 0, 1.933532980404758, 0, 0, 0, 0, 0, 1.5708317073649556, 0, 0, 5.694222066173801, 2.4104092971253195, 0, 1.8536595170412309, 1.962824140676193, 0, 7.611129676212614, 1.6629843640804833, 0, 1.2796387321073683, 5.874291526696437, 0, 0, 0, 0, 4.656481341928564
1.7686564231919362, 0.8618518315655804, 1.0147463672992594, 0, 1.030773466590492, 0.34437076748830237, 1.0423410222608884, 0, 0.41105932232899045, 0, 0, 1.5937526280233694, 0, 0, 0, 0, 0, 1.0211816002219645, 0.8075529965169366, 0, 1.3444343420878273, 0, 0, 0, 0, 0, 0, 0.979095404988564, 0, 0, 0
