0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9552996158599854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.31138062477111816, 0, 0, 0, 0, 0, -0.23201289772987366, 0, 0, 0
0.5229264497756958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08315274119377136, 0, 0, 0, 0, 0, 0, 0, 0.06260283291339874, 0, 0, 0.19901099801063538, 0.06193967163562775, 0, 0, 0, 0, 0.43298497796058655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.22213688492774963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2706582844257355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.31460654735565186, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0.10022495687007904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.43758195638656616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.16204819083213806, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.25334352254867554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.564678430557251, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.21315303444862366, 0, 0, 0, 0
0, 0, 0, 0.08824190497398376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5986853837966919, 0, 0, 0, 0.7059413194656372, 0, 0, 0, -0.333315372467041, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06749270856380463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1316262185573578, 0, 0, 0, -0.25404787063598633, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.4837285876274109, 0, 0, 0, 0, 0, 0, 0, 0.11468005925416946, 0, 0, 0, 0, 0, 0, 0.5481764674186707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2619054913520813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.17622590065002441, 0, 0, 0.5729479789733887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.36389267444610596, -0.17257317900657654, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0.5883815288543701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07290153205394745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.17458012700080872, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12962228059768677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10423881560564041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2923154830932617, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, -0.13390862941741943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1953917145729065, -0.14304378628730774, 0, 0, 0, 0, -0.26539838314056396, -0.1651347577571869, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14662256836891174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4581480622291565
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.06807927787303925, 0, 0, 0, 0, 0, 0, 0, 0, 0.42254161834716797, 0, 0, 0, 0, 0, 0, 0, 0, 1.0636794567108154, 0, 0, 0, 0, 0, 0, 0, 0, 0.661011815071106, 0, 0, 0, 0.3266521096229553, 0.45477333664894104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1998283565044403, 0, 0, 0, -0.26379016041755676
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.700722873210907, 0, 0, 0.18252086639404297, 0, 0, 0, 0, 0, -0.3466322422027588, 0, 0, 0, 0, 0, 0, 0, -0.4248925447463989
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4950785636901855, 0, 0, 0, 0, 0, 0, -0.4076407551765442, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0.21832413971424103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08337114751338959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2954562306404114, 0, 0, 0, 0, 0, 0, 0, -0.29270410537719727
0, 0, 0, 0.7683893442153931, 0, 0, 0, 0, 0, 0, 0, 0, 0.21259024739265442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4106963276863098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.18505996465682983, -0.19855666160583496, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.12146847695112228, 0, 0, 0.6439270973205566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.055641546845436096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3513203263282776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.20434680581092834, -0.17828571796417236, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0.09592032432556152, 0, 0, 0, 0, 0, 0, 0.10544761270284653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3434993028640747, -0.24226093292236328, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.30567172169685364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.14651483297348022, 0, 0, 0, -0.26895439624786377, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.3536365032196045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08307984471321106, 0.058514177799224854, 0, 0, 0, 0, 0, 0, 1.0021514892578125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.16329020261764526, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0.4240165948867798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.24707704782485962, 0, 0, 0, -0.21270301938056946, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07389947772026062, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.16212087869644165, 0, 0, 0, 0, -0.18778422474861145
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9872631430625916, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.23769795894622803
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.148127555847168, 0, 0, 0, 0, 0, -0.21267899870872498, -0.3137536644935608, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0.32052916288375854, 0, 0.182433620095253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9523929953575134, 0, 0, 0, 0, 0.09928799420595169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.25074124336242676, -0.3598117232322693, -0.16000986099243164, 0, 0, 0, 0, 0, 0, -0.13582941889762878
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.06086184084415436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1722080111503601, 0, -0.3607495427131653, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3453284204006195, 0, 0.09409341961145401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.21122623980045319, 0, 0, 0, 0, 0, 0, 0, 0, -0.3579767346382141, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4607088565826416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.43236908316612244, -0.16369980573654175, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, -0.10178026556968689, 0.4422174096107483, 0, 0, 0, 0, 0, 0, 0.08989756554365158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3762120008468628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1430879682302475, 0, 0.15432490408420563, -0.3687480688095093, 0, -0.29660212993621826
0, 0.18268731236457825, 0, 0, 0, 0, 0, 0, 0, 0, 0.46519768238067627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.14766386151313782, 0, 0, 0.6656180620193481, 0, 0, 0, 0, 0, 0.07741110026836395, 0, 0, 0, 0, 0, 0, 0, 0.09294004738330841, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5518665313720703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.34706735610961914, 0, 0, 0, 0.10304352641105652, 0, 0.3905450701713562, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2116696536540985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0.15518876910209656, 0, 0, 0, 0.21949736773967743, 0, 0, 0, 0, 0.14781838655471802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1533070206642151, 0, 0, 0, 0, 0, 0, 0.2528405785560608, 0, 0, 0, 0.06888261437416077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1750403195619583, 0, 0, 0, 0.2708624303340912, 0.07368940114974976, 0, 0, 0, 0, 0, 0, 0.12063337862491608, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10006308555603027, 0, 0, 0, 0, 0.2910497188568115, 0, 0, 0, 0, 0, 0.34479737281799316, 0, 0.39395660161972046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1862979382276535, 0, 0, 0, 0, 0, 0, 0, 0, -0.17342248558998108, 0, 0, 0, 0
0, 0, 0, 0.21556809544563293, 0, 0, 0.827301025390625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.19128674268722534, 0, 0, 0.3750244379043579, 0, 0, 0.08366371691226959, 0, 0, 0.2210332304239273, 0.1602853536605835, 0, 0.2651854455471039, 0, 0, 0, 0, 0.3244076073169708, 0, 0, 0, 0, 0, 0.06485450267791748, 0, -0.19864815473556519, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10945214331150055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13904866576194763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3583190143108368, 0, 0.4200924038887024, 0.6079299449920654, 0, 0, 0, 0, 0, -0.23858368396759033, 0, 0, -0.2903873324394226, 0, -0.33038562536239624, 0, 0, 0
0, 0, 0, 0.07797574996948242, 0.3292982876300812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.23559604585170746, 0, 0, 0, 0, 0, 0.06635591387748718, 0, 0, 0.19787567853927612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.22413143515586853, 0, 0, 0, 0, 0, 0, 0, 0
