0, 0.2508140802383423, -0.020406246185302734, 0.19050219655036926, 0.32766151428222656, 0.24027767777442932, 0, 0.1922963559627533, 0, 0.2896745204925537, 0.23152798414230347, 0.2225247621536255, 0.222029909491539, 0, 0.12637826800346375, 0.307917982339859, 0.18968947231769562, 0.26866525411605835, 0.1741066575050354, 0.229183167219162, 0.1560937911272049, -0.0075013041496276855, 0.21625418961048126, 0.17760781943798065, 0.18629959225654602, 0.1818949580192566, 0, 0.18805542588233948, 0.19000598788261414, 0.18208099901676178, 0.23113243281841278, 0.18959839642047882, 0.23276397585868835, 0.1871483474969864, 0.3002776503562927, 0.18243752419948578, 0.3276495933532715, 0.26695793867111206, 0.17235375940799713, 0.29194197058677673, 0.13014782965183258, 0.21169883012771606, 0, 0.2387460470199585, 0.2546522617340088, 0.15158984065055847
0.27461057901382446, 0, 0.2807362675666809, 0.3459010720252991, 0.3376665711402893, 0.26027926802635193, 0, 0.17813104391098022, 0, 0.32711082696914673, 0.20854884386062622, 0.21350394189357758, 0.19216583669185638, 0.165313258767128, 0.3121564984321594, 0.19488772749900818, 0.3070361614227295, 0.3103061020374298, 0.3376656770706177, 0.22800466418266296, 0.2296450436115265, 0.05564334988594055, 0.14056628942489624, 0.192332461476326, 0.22964459657669067, 0.16114859282970428, 0, 0.3070250451564789, 0.3728373646736145, 0.337666392326355, 0.21159951388835907, 0.17410467565059662, 0.1921658217906952, 0.31143420934677124, 0.27709653973579407, 0.1716102659702301, 0.44636645913124084, 0.3303638696670532, 0.36290252208709717, 0.19880636036396027, 0.18291246891021729, 0.3728375732898712, 0.12784217298030853, 0.19386744499206543, 0.23014004528522491, 0.44347965717315674
0, 0.2092980295419693, 0, 0.23542791604995728, 0.07901887595653534, 0.10056401789188385, 0, 0.10596603900194168, 0, 0.12856417894363403, -0.008169546723365784, 0, 0.1892581284046173, 0, 0, 0.05777636170387268, 0.041379645466804504, 0.06831741333007812, 0.11327601224184036, 0.1049041748046875, 0.07202896475791931, 0, 0.05978654325008392, 0, 0.2485702633857727, 0.15491725504398346, 0, 0.21447646617889404, 0.0892929807305336, 0.2141963690519333, 0.10467668622732162, 0.18008661270141602, 0.07388289272785187, 0.10727554559707642, 0.10423803329467773, 0.10191468149423599, 0.12367601692676544, 0.06516605615615845, 0.2401009052991867, 0, 0.1108744740486145, 0.22127403318881989, 0, 0.05737939476966858, 0.14800813794136047, 0.06848657131195068
0.25114932656288147, 0.27386659383773804, 0.3291259706020355, 0, 0.19216583669185638, 0.21502238512039185, 0, 0.23272782564163208, -0.018701612949371338, 0.31550270318984985, 0.12788717448711395, 0.16670957207679749, 0.2486894577741623, 0.3363872766494751, 0.21075133979320526, 0.251754492521286, 0.18988856673240662, 0.3063012361526489, 0.2327321320772171, 0.23010623455047607, 0.28941744565963745, 0.07489530742168427, 0.24801775813102722, 0.2357412874698639, 0.24325618147850037, 0.2667352557182312, 0, 0.23014093935489655, 0.23014093935489655, 0.19001908600330353, 0.17410635948181152, 0.2327331304550171, 0.2507932186126709, 0.3127729892730713, 0.22719375789165497, 0.2302912324666977, 0.41119563579559326, 0.2692248821258545, 0.37288469076156616, 0.16537432372570038, 0.27070531249046326, 0.24868889153003693, -0.04394131898880005, 0.21595680713653564, 0.2507932186126709, 0.19344580173492432
0.2874782979488373, 0.2642055153846741, 0.1601429283618927, 0.2642055153846741, 0, 0.2397203892469406, 0, 0.2642055153846741, 0, 0.35013437271118164, 0.20333048701286316, 0.2476273775100708, 0.2667352557182312, 0.11216598749160767, 0.2553479075431824, 0.2927147448062897, 0.26380211114883423, 0.19680887460708618, 0.2667352557182312, 0.3047207295894623, 0.26314908266067505, 0.31122803688049316, 0.18247471749782562, 0.18126943707466125, 0.2642055153846741, 0.2667352557182312, 0, 0.28877076506614685, 0.2642055153846741, 0.24605035781860352, 0.30472075939178467, 0.2887684106826782, 0.30422788858413696, 0.26332414150238037, 0.23282942175865173, 0.24312376976013184, 0.44636648893356323, 0.3044726848602295, 0.3047207295894623, 0.3181796371936798, 0.15135589241981506, 0.2667352557182312, 0.25129425525665283, 0.21587514877319336, 0.30472075939178467, 0.2642055153846741
0.17352429032325745, 0.27071455121040344, 0.1926436424255371, 0.28672289848327637, 0.24301688373088837, 0, 0, 0.22629767656326294, 0, 0.19786718487739563, 0.2759253680706024, 0.3139277696609497, 0.26415297389030457, 0, 0.3107832074165344, 0.18270383775234222, 0.28642839193344116, 0.3699973225593567, 0.2664586901664734, 0.2514157295227051, 0.28178951144218445, 0, 0.26884424686431885, 0.20084379613399506, 0.26343685388565063, 0.264360636472702, 0, 0.27533411979675293, 0.24605035781860352, 0.26573458313941956, 0.2760099172592163, 0.26704996824264526, 0.3014522194862366, 0.18709661066532135, 0.19857637584209442, 0.24463126063346863, 0.43776029348373413, 0.24684369564056396, 0.48145735263824463, 0.21837207674980164, 0.2673667073249817, 0.19066675007343292, 0, 0.2929899990558624, 0.24180805683135986, 0.3050118386745453
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5179439783096313, 0.47951051592826843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3625582754611969, 0, 0, 0, 0
0.17668044567108154, 0.23459850251674652, 0.2261832058429718, 0.21157683432102203, 0.3385576903820038, 0.3376668691635132, 0, 0, 0.3795378804206848, 0.4179052710533142, 0.1343149095773697, 0.2461625635623932, 0.25437086820602417, 0.18351304531097412, 0.24007657170295715, 0.219902902841568, 0.15167061984539032, 0.25026369094848633, 0.337663859128952, 0.35738128423690796, 0.17959359288215637, 0.10697681456804276, 0.195973202586174, 0.21034090220928192, 0.14980413019657135, 0.19216583669185638, 0, 0.3728375732898712, 0.3376665711402893, 0.3728375732898712, 0.3356691300868988, 0.21159926056861877, 0.15166762471199036, 0.2529890835285187, 0.3112073540687561, 0.13393473625183105, 0.45636945962905884, 0.3303658366203308, 0.31128063797950745, 0.24425432085990906, 0.1699819564819336, 0.17410467565059662, 0.31070083379745483, 0.24604949355125427, 0.23367273807525635, 0.3727230429649353
0, 0, 0, 0.01109960675239563, 0.19766142964363098, 0, 0, 0.14156492054462433, 0, 0, 0, 0, 0.09224659949541092, 0, 0, 0, 0.1979580819606781, 0, 0.1151551902294159, 0.13592439889907837, 0.03158752620220184, 0, 0, 0, 0.1234433501958847, 0.15693709254264832, 0, 0.20324470102787018, 0.16324396431446075, 0.17313462495803833, -0.03357324004173279, 0.14368733763694763, 0.1851838082075119, 0, 0.22600896656513214, 0.08085916936397552, 0.15973438322544098, 0.07595723867416382, 0, 0, 0, 0.2002963125705719, 0, 0, 0, -0.04649937152862549
0.09731926023960114, 0.2550664246082306, 0, 0.25983622670173645, 0.11967410147190094, 0.07541777193546295, 0, 0.12255380302667618, 0, 0, 0.33718886971473694, 0.07749585807323456, 0.11865342408418655, 0, 0.1722480207681656, 0.15950490534305573, 0.1481197327375412, 0.2871759831905365, 0.22019001841545105, 0.11721096187829971, 0.2343769520521164, 0, 0.03419096767902374, 0.11066564172506332, 0.24996274709701538, 0.11866716295480728, 0, 0.05862753093242645, 0.22463028132915497, 0.2186303436756134, 0.18431226909160614, 0.1018001064658165, 0.11097210645675659, 0.22296786308288574, 0.1599406599998474, 0.18971949815750122, 0.27505648136138916, 0, 0, 0.05053749680519104, 0, 0.23299053311347961, 0, 0.23702727258205414, 0.23046252131462097, 0.2245318442583084
