0.000000,6.306492,8.105915,6.133486,0.000000,4.336453,6.519197,6.524062,4.272708,4.338788,4.667066,8.258444,0.000000,1.736732,7.809174,7.649557,2.739000,5.774651,8.700852,0.000000,3.460082,7.952441,6.037951,7.647446,7.629690,1.686407,0.000000,7.260899,4.248891,4.422403,8.251399,3.469874,8.700149,8.110875,7.812489,5.749808,6.543960,7.144612,6.386156,3.528412,6.653645,0.000000,8.338560,7.801285,0.000000,1.953514,5.565398,4.294932,5.701736,3.994641,7.848554,5.164724,3.550189,0.000000,9.655459,6.542331
5.019967,0.000000,2.685221,1.335655,6.464592,0.992142,1.760600,1.765918,0.868167,1.134258,0.932427,2.834727,5.391120,0.983986,6.166897,5.066681,1.065325,1.272399,2.264795,6.651391,1.074645,2.678173,1.518614,2.308870,3.355355,0.998017,5.930610,2.657458,1.133586,1.017308,2.884849,1.036323,3.018213,4.286203,2.242655,1.150443,2.103259,1.787839,1.247197,0.998491,1.519047,0.000000,2.827327,2.391331,5.564516,0.944659,1.079102,1.005659,1.234885,1.042688,1.838066,1.121077,1.008983,7.594994,3.651293,1.398479
9.025759,3.364887,0.000000,2.334863,8.346060,2.123411,3.960156,3.932637,1.822093,1.998401,1.641534,4.436562,7.462715,0.971107,8.690891,7.399686,1.291407,2.669840,4.119295,8.638095,1.340524,6.229912,2.919958,5.132454,6.618335,1.057875,8.428427,5.079700,1.709815,1.180763,5.525098,1.716935,5.110100,6.938108,4.482460,1.880214,4.318966,3.500770,2.461206,1.697931,3.140854,0.000000,5.277792,5.424892,8.389761,1.069158,2.457305,1.542361,2.156649,1.838693,3.017709,1.863478,2.098669,0.000000,5.491195,2.338025
6.077299,1.367304,2.104458,0.000000,4.449531,0.917203,1.202167,1.261102,0.920852,0.922220,0.960297,1.341927,4.412386,1.000724,6.126951,4.045495,0.976354,1.003895,1.429783,5.570503,0.925754,2.246162,1.020061,1.561378,2.585694,0.904001,6.299059,1.724161,0.975880,0.923723,2.345267,0.936016,1.974411,3.302868,1.143116,0.982551,1.365122,1.071078,1.078147,0.982102,1.016260,8.221356,2.367948,1.509170,4.054358,0.937153,0.899076,0.975119,0.974403,0.966551,1.038393,0.924395,0.949122,8.334380,2.330042,1.021273
0.000000,7.133567,7.788803,4.454928,0.000000,4.976238,6.982232,7.361247,4.266787,5.631392,3.416892,7.099841,8.324272,1.410735,0.000000,0.000000,2.670253,5.434398,6.975993,0.000000,2.747415,8.913654,5.356541,7.989220,8.371875,1.690145,0.000000,8.573451,3.209465,2.628460,7.904338,3.432594,8.019910,9.131406,7.040238,3.362305,7.269781,6.059279,4.426925,3.555741,5.954975,0.000000,8.119663,7.671794,0.000000,2.166254,4.487249,3.208731,4.214209,3.507517,5.116117,3.482902,5.558337,0.000000,7.748356,4.111140
4.331206,1.116829,1.738186,1.137883,4.366716,0.000000,1.037763,1.393585,1.108199,1.042037,1.027520,1.678048,4.270344,1.132204,3.247843,2.704154,1.007000,1.069455,1.488154,4.298668,1.021802,1.686852,1.042474,1.270830,2.087271,1.051149,4.842971,1.120536,1.016598,1.062813,1.981673,1.018323,1.973738,2.413613,1.211231,1.010936,0.999062,1.150842,0.991561,0.975360,1.133740,8.725381,2.101725,1.383888,2.811661,1.071144,1.132412,1.038279,1.067395,1.016322,1.337874,1.046191,0.938408,7.235964,2.399819,0.982109
6.670373,1.742507,3.425158,1.139462,6.394134,0.995783,0.000000,1.821368,1.105172,1.012440,0.979312,2.494012,6.252867,0.990989,5.633378,4.868010,0.959602,1.353848,2.442455,6.600472,0.947728,3.070462,1.386713,2.141673,3.861538,0.886048,7.099678,1.824393,1.007875,0.983352,3.732279,0.928065,3.386903,4.356998,1.872727,1.175493,1.848474,1.814203,1.305515,1.006906,1.426927,0.000000,3.463089,2.387690,5.003866,0.974582,1.148213,0.981003,1.114716,1.064765,1.900956,1.075924,0.991340,8.518945,3.796789,1.365288
5.154916,1.343963,3.370810,1.360700,6.568236,1.066675,1.678269,0.000000,1.038755,0.945344,1.023170,2.163905,5.858869,0.992356,7.766051,5.112677,0.916047,1.306588,2.337731,6.318150,0.905487,2.809430,1.380041,2.234443,4.025455,0.919137,5.977812,2.000095,1.007824,0.984837,3.347497,0.918358,3.021905,3.803059,2.313513,1.194220,2.073340,1.572783,1.283354,0.940397,1.404206,0.000000,2.566367,2.106517,5.207046,0.966943,1.059180,0.869810,1.043182,1.022366,1.743128,0.972232,1.142541,8.749891,3.778645,1.303680
4.012506,1.001261,1.236895,1.159180,3.828827,1.024710,1.065429,1.542734,0.000000,1.590720,1.038224,1.305689,2.441409,1.071043,6.137874,3.706563,1.038105,1.110111,1.068312,4.044369,1.041329,1.346618,1.169743,1.665579,1.715247,0.975600,4.960664,7.875602,1.037454,1.075896,1.072980,0.983185,1.420199,2.857472,1.507505,0.984152,1.313358,1.170525,1.025896,0.977539,1.113506,8.175365,1.258989,2.011433,5.007012,1.001004,1.055173,1.032792,1.076516,0.971841,1.134297,1.005292,1.362160,7.069221,1.679187,1.045255
4.275938,0.969039,1.978884,1.122517,4.932090,0.967008,0.948595,1.037309,1.570886,0.000000,1.004044,1.302829,5.945201,1.191306,2.839531,2.295091,0.978154,1.022590,1.442130,4.907428,0.969472,1.596768,1.017500,1.058825,1.961340,1.086422,5.126819,0.962805,1.006870,1.003916,8.849890,1.159930,2.293607,1.772208,0.968698,1.004704,0.947912,1.107429,0.955935,1.024095,0.950016,8.733440,7.225673,1.107529,2.476240,1.155621,0.963250,1.031897,1.030178,0.915379,1.465223,1.021901,0.889135,6.468311,5.747769,1.022052
