"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day4","lightON",1,"VMH",-7.718285,0.711111111111111,0.39309500816831,0.262182141710123,-0.405126865034882
"day4","lightON",2,"VMH",-0.721876,0,0,0.0464661812403181,0.807957549827523
"day4","lightON",3,"DMH",-1.991339,1,0.351895,0.04061305538746,0.587849522903358
"day4","lightON",4,"VM-thalamus",-13.500953,0.494736842105263,0.442231786341862,0.395358196927525,-1.40776470783732
"day4","lightON",5,"VM-thalamus",-4.033502,0.9,0.391194364468273,0.123103093349019,0.233765576709152
"day4","lightON",6,"VM-thalamus",-2.589107,0.833333333333333,0.332054736999036,0.0257229790430434,0.484204489500726
"day4","lightON",7,"VM-thalamus",-2.280946,0.833333333333333,0.356498055009769,0.0891060259301933,0.537635514812199
"day4","lightON",8,"VM-thalamus",0,0,0,2.03015979177264e-18,0.933121262392528
"day4","lightON",9,"VMH",-6.995893,0.416666666666667,0.335464571768455,0.259614797034099,-0.279873684921872
"day4","lightON",10,"VMH",0,0,0,2.03015979177264e-18,0.933121262392528
"day4","lightON",11,"VMH",0,0,0,2.03015979177264e-18,0.933121262392528
"day4","lightON",12,"VMH",-2.792953,1,0.568031833333333,0.0736844851782291,0.44886029998407
"day4","lightON",13,"DMH",-1.054069,0,0,2.03015979177264e-18,0.75035969483843
"day4","lightON",14,"DMH",-8.715122,0.560606060606061,0.506625373452181,-0.0485314976102491,-0.577965163776164
"day4","lightON",15,"DMH",-0.19532,1,0.503747,0.028931520829311,0.899255368058603
"day4","lightON",16,"DMH",-6.197471,0.755555555555556,0.464071694360154,0.157706022350624,-0.141437912415824
"day4","lightON",17,"DMH",-10.798842,0.516483516483517,0.36268938952589,0.259485725650234,-0.939254541932456
"day4","lightON",18,"DMH",-5.998604,0.809523809523809,0.439458517825752,0.112997384069607,-0.106957015382725
"day4","lightON",19,"DMH",-14.247132,0.502923976608187,0.431274662271137,0.301714337405933,-1.53714223788132
"day4","lightON",20,"DMH",-3.41115,0.619047619047619,0.412719918758349,-0.2490032793847,0.341673149259363
"day4","lightON",21,"DMH",-15.440035,0.447619047619048,0.455303929543877,0.0834689214916171,-1.74397577745035
"day4","lightON",22,"DMH",-6.677418,0.781818181818182,0.43989069215641,0.234791723799245,-0.224654348970628
"day4","lightON",23,"DMH",-10.040239,0.433823529411765,0.294905745184918,1,-0.807722855267502
"day4","lightON",24,"DMH",-2.300086,1,0.416262333333333,0.0885532696389697,0.534316892973415
"day4","lightON",25,"DMH",-2.968288,0,0,0.104121276129114,0.418459539268123
"day4","lightON",26,"DMH",-4.385127,0.714285714285714,0.431206462173765,0.0633987849672113,0.172798470958761
"day4","lightON",27,"DMH",-4.624421,0.833333333333333,0.547571008949007,0.0507852882285893,0.131308068958236
"day4","lightON",28,"DMH",-11.812604,0.567251461988304,0.488799523112925,0.413893351277003,-1.11502741092564
"day4","lightON",29,"DMH",-7.133803,0.619047619047619,0.366964310460322,0.100028078775108,-0.303785447606654
"day4","lightON",30,"DMH",-5.321639,0.678571428571429,0.412911253975052,0.0338599351622166,0.0104197261581607
"day4","lightON",31,"DMH",-9.684761,0.604395604395604,0.407723171012426,0.17382323159142,-0.74608769048133
"day4","lightON",32,"DMH",-0.917834,0,0,2.03015979177264e-18,0.773981034765638
"day4","lightON",33,"DMH",-2.030801,1,0.502439,0.105826374113178,0.581007336121638
