"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"171208","ongoing_bis",1,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",2,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",3,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",4,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",5,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",6,"VMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",7,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",8,"VMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",9,"VMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",10,"PVH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",11,"VMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",12,"PVH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",13,"VMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",14,"DMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",15,"DMH",1.31898823899674,0,0,1,3.94073746457511
"171208","ongoing_bis",16,"VMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",17,"VMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",18,"DMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",19,"DMH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",20,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",21,"VM-thalamus",1.31898823899674,0,0,1.57812331140774e-18,3.94073746457511
"171208","ongoing_bis",22,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",23,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",24,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",25,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",26,"AH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",27,"AH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",28,"VM-thalamus",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",29,"AH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",30,"AH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",31,"AH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",32,"PVH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",33,"AH",0,0,0,1.57812331140774e-18,-0.246296091535944
"171208","ongoing_bis",34,"AH",0,0,0,1.57812331140774e-18,-0.246296091535944
