0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.385068215878235254e+00,0.000000000000000000e+00,-1.554309461674602488e+00,-1.553042197641460120e+00,-1.835999999999999854e+00,-1.275413810465864772e+00,-1.526076009770460873e+00,-1.099363528083459496e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.440448628088843330e+00,0.000000000000000000e+00,-1.109105347815724008e+00,-1.706030557528282143e+00,-1.835999999999999854e+00,-1.432685261945394695e+00,-1.369325699687578890e+00,-1.640400511653177462e+00,-9.873427063559250261e-01,0.000000000000000000e+00,-1.426525104478486794e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.835999999999999854e+00,0.000000000000000000e+00,-1.835999999999999854e+00,0.000000000000000000e+00,-1.607049998028078130e+00,-1.608548764387234931e+00,-1.581693553371023020e+00,-1.763845772426938963e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.144279093842709649e+00,-1.383201734625184587e+00,-9.490630986839956318e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.377686872192857459e-01,0.000000000000000000e+00,-9.112102562970106900e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.204350542362891519e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.852811674530770336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.358392039186223421e+00,0.000000000000000000e+00,-9.129474029634382370e-01,-1.118937350487741567e+00,-1.203694558377275126e+00,0.000000000000000000e+00
-1.294934253585286132e+00,-1.536672694131743677e+00,-1.422543677414125574e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.709127157446338030e+00,0.000000000000000000e+00,-9.979631969941931136e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.526157188815617349e+00,0.000000000000000000e+00,-1.415277750635000054e+00,-1.347210829744415861e+00,-1.722288986913057096e+00,0.000000000000000000e+00,-1.312711121502069922e+00,-1.181392284506211698e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.426370427761397774e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.594521040030780101e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.437739042123385547e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.325049493800579237e+00
-1.266747000949601132e+00,-1.687552229071165089e+00,-1.174736638347352979e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.616491663952387414e+00,0.000000000000000000e+00,-9.069660113993119888e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.425202657030049114e+00,0.000000000000000000e+00,-1.303865556883748278e+00,-1.092761898415964383e+00,-1.437997253248336937e+00,0.000000000000000000e+00,-1.082221019918887084e+00,-1.198531442954851478e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.519404119672048470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.547767202961334299e+00,0.000000000000000000e+00,-1.835999999999999854e+00,0.000000000000000000e+00,-1.835999999999999854e+00,-1.835999999999999854e+00,-1.835999999999999854e+00,-1.365933652201795079e+00
-1.359626750729175271e+00,-1.410475528201953654e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.280196808644332052e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.014028627082899758e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.674653030603685089e+00,0.000000000000000000e+00,-1.599472073660948457e+00,-1.243315345199400346e+00,-1.696220447823273858e+00,-1.044260195598750940e+00,0.000000000000000000e+00,-1.175183792119798287e+00,-9.566275115509611515e-01,0.000000000000000000e+00,-1.354546457804257198e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.341171081199901804e+00,0.000000000000000000e+00,-1.128699192118525430e+00,0.000000000000000000e+00,-1.355723333711030820e+00,-1.172055996645886999e+00,-1.485479718658061943e+00,-1.571967504830029005e+00
-1.451661288498466984e+00,-1.448199671625553631e+00,-1.564353244306460944e+00,0.000000000000000000e+00,-1.808239909139235602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.325094040533801421e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.835999999999999854e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.835999999999999854e+00,-1.079131946335254444e+00,0.000000000000000000e+00,-1.650041850136022559e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.106120993589417401e+00,-1.835999999999999854e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.178897490111120216e+00,0.000000000000000000e+00,-1.835999999999999854e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.846049695193942464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.909682648898611168e-01,-9.202526550270995198e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.023420060163857448e+00,9.245390108731377232e-01,9.252662459063538680e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.102924178761039320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.835999999999999854e+00,0.000000000000000000e+00,-1.835999999999999854e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.835999999999999854e+00,-1.818754815636545397e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.835999999999999854e+00,0.000000000000000000e+00,-1.835999999999999854e+00,-1.835999999999999854e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
