"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night4","ongoing",1,"VM-thalamus",-5.292463,0.444444444444444,0.366041266455234,-0.00248221957719405,-0.165428717226049
"night4","ongoing",2,"VM-thalamus",-3.456465,0.9,0.357384242187348,-0.000892081145837071,0.222594431834139
"night4","ongoing",3,"PVH",-2.641029,0.633333333333333,0.366087561337358,-0.00180381563019337,0.394930155825692
"night4","ongoing",4,"PVH",2.951458,0.654545454545455,0.321089689682683,0.000756699183834826,1.57685650695361
"night4","ongoing",5,"PVH",-8.243047,0.619047619047619,0.374303074963381,-0.00190093135685776,-0.7890104941379
"night4","ongoing",6,"PVH",-7.219379,0.494736842105263,0.372957944984532,-0.00099557873874187,-0.572666641392883
"night4","ongoing",7,"PVH",-9.634033,0.478260869565217,0.368586259859537,-0.00273355255215903,-1.08298399956581
"night4","ongoing",8,"AH",-5.683598,0.549019607843137,0.320011605028772,-0.0531352474424524,-0.248091897909065
"night4","ongoing",9,"PVH",-7.78191,0.578947368421053,0.383213781447352,-0.00259323967362189,-0.691552963743984
"night4","ongoing",10,"PVH",-7.307573,0.476190476190476,0.244576419126219,-0.00278103236378232,-0.591305721396355
"night4","ongoing",11,"VM-thalamus",-4.116167,0.733333333333333,0.363542692431669,-0.0107917588040865,0.0831718140092265
"night4","ongoing",12,"DMH",-4.194029,0.545454545454545,0.290134527270094,-0.0490973207723317,0.0667163176349796
"night4","ongoing",13,"DMH",-3.140184,0.621212121212121,0.317746019489485,-0.00217340292986689,0.289437832321452
"night4","ongoing",14,"DMH",1.028832,0.285714285714286,0.15953396828992,-0.000407099142000705,1.17052523917174
"night4","ongoing",15,"DMH",-3.681893,0.666666666666667,0.303316509407139,-0.00162248457806626,0.17495206923552
"night4","ongoing",16,"DMH",0,0,0,2.81021538231658e-20,0.953090017295736
"night4","ongoing",17,"DMH",7.628631,1,0.320767,1,2.56533873632384
"night4","ongoing",18,"VM-thalamus",5.197144,0.607142857142857,0.274682421645341,-0.000628249272596789,2.05146386138449
"night4","ongoing",19,"PVH",-2.530957,1,0.3144746,-0.000497546838344374,0.418192972050629
"night4","ongoing",20,"VM-thalamus",-3.407798,0.666666666666667,0.27503782002615,-0.000768010064511518,0.232879803928941
"night4","ongoing",21,"VM-thalamus",-4.347305,0.733333333333333,0.329529691259555,-0.00169522821177264,0.0343226896488114
"night4","ongoing",22,"PVH",-4.067977,0.694444444444444,0.420124985593513,-0.000475745123847447,0.0933563760584283
"night4","ongoing",23,"VM-thalamus",-9.550497,0.639705882352941,0.402827254165002,-0.00200576610759883,-1.0653293497351
"night4","ongoing",24,"PVH",-6.275938,0.727272727272727,0.410856396293134,-0.00203503485705753,-0.373278108413821
"night4","ongoing",25,"PVH",-7.325926,0.625,0.414039601268751,-0.0411048355918016,-0.595184477721091
"night4","ongoing",26,"PVH",-4.164817,0.628205128205128,0.381973718889164,-0.00127648383982256,0.072890034725274
"night4","ongoing",27,"PVH",-13.510491,0.443333333333333,0.412686780496572,-0.00298727031514561,-1.90224166779832
"night4","ongoing",28,"PVH",-3.61945,0.666666666666667,0.336782862998814,0.000176379765995223,0.188148886169288
"night4","ongoing",29,"PVH",-13.948423,0.43019943019943,0.413551989695937,-0.0386444919532789,-1.9947950113827
"night4","ongoing",30,"PVH",-6.029426,0.454545454545455,0.333651168874178,-0.000537105799148108,-0.321179814994588
"night4","ongoing",31,"PVH",-13.800311,0.449275362318841,0.331187927530657,-0.0482911881033371,-1.96349275252751
"night4","ongoing",32,"PVH",-3.203348,1,0.426415166666667,-0.00234676171004965,0.276088637939302
"night4","ongoing",33,"PVH",1.091963,0.654545454545455,0.337782265320064,-0.00131728854134724,1.183867459274
"night4","ongoing",34,"PVH",-4.754854,0.621212121212121,0.342296826611026,-0.00225622408153964,-0.051809455580285
"night4","ongoing",35,"PVH",-2.808544,0.904761904761905,0.331256817679835,-0.000646343138436889,0.359527231740362
