0.000000,3.317222,7.039852,3.157262,8.840525,3.230084,5.512722,6.481111,5.050507,5.254617,5.356354,7.976193,0.000000,1.184317,7.101616,6.871415,1.888755,4.058266,6.570046,6.180726,4.198565,6.037067,4.551770,7.585471,7.698496,1.476592,0.000000,3.005458,2.759358,4.426356,0.000000,4.723703,9.137503,7.966840,6.578998,6.283637,5.496613,6.410714,3.209549,3.118433,6.439649,5.422198,7.804767,5.245958,5.797823,1.670775,4.604207,5.091989,3.864077,2.672627,7.467980,4.121515,2.929269,4.548150,9.093000,4.983712
2.706755,0.000000,2.651467,0.982751,4.648974,0.939335,1.543595,1.573003,1.243378,1.106317,1.376755,2.862419,5.430050,0.970603,3.328841,3.327296,0.993010,1.050750,1.949959,1.883597,1.001016,1.677962,1.196455,2.625340,3.205927,0.982689,5.076923,0.971566,1.127206,1.045605,5.187814,1.274371,4.524022,3.089062,2.045723,1.558561,1.640242,1.851209,0.951785,1.070985,1.569227,1.795590,4.391259,1.398625,1.731129,1.054612,1.296291,1.131225,0.980319,1.095489,2.505568,1.071406,1.073465,1.251848,4.834454,1.351249
7.144040,3.183882,0.000000,1.876515,7.142876,2.344608,3.416589,4.500191,2.388475,2.005310,2.068196,4.767678,7.280022,0.939050,7.689861,6.915063,1.118857,2.340090,4.454002,4.887909,1.656650,5.121514,2.646509,5.700385,6.807584,1.138215,8.309256,2.835049,1.511702,1.307715,6.551027,2.610409,6.080811,7.027067,4.467259,2.011889,3.918556,3.473068,1.687498,1.802230,3.257767,5.246332,5.478559,4.644562,5.145671,0.948016,2.335247,1.872546,1.904212,1.688283,3.374925,1.710465,2.108681,4.127275,5.442440,2.288811
3.350382,0.949270,1.888793,0.000000,1.814254,1.043603,1.005332,1.089519,0.924904,0.941021,0.964222,1.023272,3.615304,1.163567,3.367109,2.291200,0.972007,1.009055,1.009986,0.976793,0.991302,1.241358,1.010543,1.581658,1.917056,1.053694,4.686145,0.948420,0.960655,0.947644,2.063229,1.019526,1.707309,2.013279,1.186992,1.021492,1.039449,1.096748,1.024534,0.979374,1.004561,1.117008,1.464156,1.107116,1.074104,1.022483,0.941793,0.964219,0.933445,0.888258,0.945562,0.943157,1.063169,1.059287,1.572496,0.968637
9.373005,4.781263,7.185671,1.800412,0.000000,3.624939,4.829452,5.662585,3.295880,5.007297,3.109393,5.741383,7.657597,1.018350,9.221706,7.837549,1.405742,3.289033,4.959586,4.542692,2.564342,6.395662,3.319159,6.663169,6.911443,1.048595,0.000000,2.557545,1.991373,1.721831,7.024522,3.561496,6.846969,7.666947,6.462815,2.544710,4.861201,4.651342,1.786243,2.483068,4.353834,5.288345,6.141706,4.586794,4.628468,1.549727,3.470694,2.784605,2.368678,2.318994,3.818263,2.285613,3.563997,4.284103,6.066201,2.380650
3.154278,0.939122,2.366365,1.014615,3.299569,0.000000,0.955069,1.452505,0.746051,0.944079,0.965948,1.876058,4.656161,1.097915,1.991536,1.876306,0.991995,0.982149,1.383170,1.740226,0.941353,1.408271,0.926115,1.319420,2.329781,0.988718,4.840873,0.948069,0.996453,1.000539,3.430076,0.768389,2.989956,2.067586,1.303068,1.187301,0.866128,1.126709,0.962590,0.950458,1.010809,1.860810,2.517120,1.078552,1.221641,1.039974,1.017234,0.981349,1.010058,0.969886,1.795700,1.025118,0.947393,1.348008,3.193968,1.001863
5.665482,1.409870,3.468970,1.052829,4.745015,0.958535,0.000000,1.699268,1.222001,1.034132,1.041613,2.535327,6.750503,1.006345,4.174682,3.398345,1.017001,1.145135,1.910983,3.621968,0.923094,2.411625,1.384215,2.210293,3.586871,0.999139,6.645656,0.979357,1.004767,0.887118,4.300863,1.180077,3.635242,3.422254,1.773885,1.195262,1.503289,1.513078,1.035907,0.943892,1.443591,3.241416,3.048372,1.580671,2.172133,1.019562,1.073032,0.981796,1.023138,1.042138,1.889911,1.000146,1.063358,2.565510,3.511389,1.291793
5.300090,1.390832,4.390900,1.125279,5.670108,1.104664,1.755391,0.000000,1.174507,0.897996,1.147176,2.737494,7.546675,0.975251,6.743543,4.495306,0.934132,1.317972,2.256406,4.064421,0.924003,2.905358,1.126457,2.646290,4.302125,0.958904,7.134956,1.158789,1.050330,1.071736,4.702697,1.033018,4.346262,3.890279,2.319552,1.320958,2.005245,1.620708,1.119641,0.959728,1.579176,4.128248,3.538683,1.871506,2.616414,0.986333,1.167190,0.937661,0.971077,1.008133,2.316435,1.007951,1.106397,3.025140,4.391973,1.334852
5.445315,1.306187,2.477737,1.136255,3.365786,0.712781,1.297421,1.829690,0.000000,1.882405,1.016154,1.445535,4.353987,1.039579,6.556550,4.661153,1.019859,1.001020,1.090396,4.294998,1.055758,1.646303,1.134081,2.468477,2.833786,0.900543,5.183251,3.167190,1.086879,1.081936,1.415549,0.911700,1.598093,4.221883,1.609585,1.024679,2.078948,1.136936,0.957492,0.983300,1.073560,4.702573,1.118559,2.058437,3.999230,0.951052,1.105168,1.008065,1.080767,1.098174,1.066461,1.061867,2.044439,4.002762,1.500857,1.118346
4.958701,1.146323,2.163866,0.987245,5.557027,0.931562,0.951991,1.012262,1.833352,0.000000,0.954210,1.197927,5.778304,1.153754,3.236158,2.237518,1.020725,1.059230,1.193467,4.294063,0.975193,2.048317,1.024119,1.234016,2.552286,1.041215,5.873142,1.073375,1.040933,0.929020,0.000000,1.752458,3.171038,2.415612,1.028414,1.091364,0.996393,0.914384,1.073575,0.925637,0.897523,8.646770,7.571248,1.350597,2.562448,1.169318,0.920055,0.909987,0.980493,1.014495,1.571107,0.991161,1.005212,6.599582,5.448569,1.014343
5.409357,1.351179,2.177703,1.010840,3.206098,0.851788,1.008536,1.238130,0.995524,0.968618,0.000000,1.099066,4.155527,1.118788,6.310856,3.654161,0.997144,0.999823,0.956724,5.127147,0.996949,1.774757,0.977229,1.667606,2.472808,1.092145,5.791431,4.505176,0.978020,0.973879,1.393997,0.918950,1.311535,2.838449,1.184456,0.983439,1.309450,1.107541,0.993298,0.984159,0.964762,0.000000,1.045148,1.682063,4.000806,0.993004,0.974428,0.958165,0.979778,0.977790,0.979667,0.992481,1.111017,8.197108,1.256450,1.007697
