"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"180302","lightON",1,"PH",214,0.93387314439946,2.38292854736455,0.161361464402656,-0.644263114378976
"180302","lightON",2,"MC",591,0.877076411960133,1.77522935779817,0.518587551900407,0.508285980892347
"180302","lightON",3,"MC",89,0.90952380952381,2.04733791908141,0.0542589652336029,-1.02640803986682
"180302","lightON",4,"MC",600,0.877076411960133,1.77755905511811,0.528811078349615,0.535800415527471
"180302","lightON",5,"MC",706,0.888501742160279,1.83830332360686,0.618502443681143,0.859859312341159
"180302","lightON",6,"MC",309,0.8931475029036,1.82383053839365,0.227067609368612,-0.353832971008218
"180302","lightON",7,"PH",0,0,0,3.37676215563429e-21,-1.29849522681416
"180302","lightON",8,"PH",839,0.897793263646922,1.79126213592233,0.80104388467456,1.26646151306022
"180302","lightON",9,"MC",48,0.920634920634921,2.69981633902456,0.0262663018595474,-1.15175157542683
"180302","lightON",10,"MC",176,0.909581646423752,1.97039531997873,0.102796106621306,-0.760435171727279
"180302","lightON",11,"PH",243,0.917678812415654,2.20441208240515,0.160192484458713,-0.555605491665797
"180302","lightON",12,"PH",231,0.926923076923077,1.95350002087073,0.153952334372778,-0.59229140451263
"180302","lightON",13,"MC",866,0.877076411960133,1.77464788732394,0.783298683438984,1.34900481696559
"180302","lightON",14,"MC",38,0.968421052631579,10.236759706387,0.0237155587146169,-1.18232316946585
"180302","lightON",15,"MC",120,0.916073968705548,1.85,0.0756551708590339,-0.931636098345831
"180302","lightON",16,"PH",270,0.9,1.8458075407991,0.164974047008436,-0.473062187760424
"180302","lightON",17,"PH",603,0.883855981416957,1.85028653295129,0.470208897827093,0.544971893739179
"180302","lightON",18,"MC",257,0.920341394025605,2.48860044671078,0.18713461086105,-0.512805260011159
"180302","lightON",19,"MC",730,0.877076411960133,1.77464788732394,0.577583189109148,0.933231138034824
"180302","lightON",20,"MC",268,0.965591397849462,1.84280052840159,0.051695229501845,-0.47917650656823
"180302","lightON",21,"MC",279,0.945564516129032,1.75161859917599,8.26184420398198e-05,-0.4455477531253
"180302","lightON",22,"PVH",28,0.981884057971014,2.50264470303763,0.00113651351489071,-1.21289476350488
"180302","lightON",23,"PH",261,0.958730158730159,1.9183922046285,0.224571909529245,-0.500576622395549
"180302","lightON",24,"PVH",108,0.952688172043011,1.82293368180333,0.000649041643152243,-0.968322011192664
"180302","lightON",25,"PVH",493,0.918560606060606,1.72549019607843,3.37676215563429e-21,0.208684359309881
"180302","lightON",26,"ARH",343,0.919786096256685,1.7305912596401,3.37676215563429e-21,-0.249889551275526
"180302","lightON",27,"ARH",0,0,0,3.37676215563429e-21,-1.29849522681416
"180302","lightON",28,"ARH",421,0.905882352941176,1.6752698263726,6.40370606299811e-05,-0.0114311177711145
"180302","lightON",29,"PVH",1565,0.919786096256685,1.7305912596401,3.37676215563429e-21,3.48595924029359
"180302","lightON",30,"MC",783,0.897793263646922,1.78445595854922,0.673687536440216,1.09526058644167
"180302","lightON",31,"PH",562,0.877076411960133,1.77931034482759,0.478044063254042,0.419628358179168
"180302","lightON",32,"DMH",854,0.877076411960133,1.77464788732394,0.78031282140102,1.31231890411876
"180302","lightON",33,"DMH",738,0.877076411960133,1.77116704805492,0.628342138198125,0.957688413266045
"180302","lightON",34,"DMH",172,0.93387314439946,2.37846678232161,0.101885317401213,-0.77266380934289
"180302","lightON",35,"DMH",851,0.877076411960133,1.77464788732394,0.760658930112854,1.30314742590705
"180302","lightON",36,"MC",624,0.888501742160279,1.83830332360686,0.481924234466267,0.609172241221136
"180302","lightON",37,"PH",1014,0.877076411960133,1.77116704805492,1,1.80146440874319
"180302","lightON",38,"PH",626,0.875725900116144,1.78940076203672,0.547959898388151,0.615286560028942
"180302","lightON",39,"PH",466,0.877076411960133,1.77931034482759,0.389869177014641,0.126141055404508
"180302","lightON",40,"PH",129,0.920341394025605,2.66347895579142,0.0730989221853369,-0.904121663710707
"180302","lightON",41,"MC",151,0.946969696969697,1.75415282392027,0.00914328246998973,-0.836864156824847
"180302","lightON",42,"MC",468,0.946969696969697,1.75415282392027,6.00748238543302e-05,0.132255374212313
"180302","lightON",43,"ARH",58,0.917338709677419,3.28157735829242,0.0295281250412478,-1.1211799813878
"180302","lightON",44,"ARH",326,0.921794871794872,1.95897865215571,0.244621840164612,-0.301861261141872
"180302","lightON",45,"ARH",419,0.914634146341463,1.83890861521211,0.328277293583269,-0.01754543657892
"180302","lightON",46,"ARH",601,0.888501742160279,1.83830332360686,0.510717952588588,0.538857574931374
