"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night4","lightON",1,"VM-thalamus",-1.159804,0,0,0.0028189233715135,-0.503796076350976
"night4","lightON",2,"VM-thalamus",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",3,"PVH",-1.64731,0,0,0.00132616475580684,-0.890657453927827
"night4","lightON",4,"PVH",-0.869555,0,0,4.84194456934433e-19,-0.273468392219287
"night4","lightON",5,"PVH",-1.599925,0,0,-2.04766843389042e-17,-0.853054990826903
"night4","lightON",6,"PVH",-2.754005,0,0,-1.24041149336886e-16,-1.76887752149092
"night4","lightON",7,"PVH",-0.865933,1,0.503496,-3.48463552052848e-17,-0.270594146754445
"night4","lightON",8,"AH",-1.701236,0,0,4.84194456934433e-19,-0.933450540878981
"night4","lightON",9,"PVH",-4.561864,0.0357142857142857,0.0172789285714286,-1.10508045756931e-16,-3.20350770697521
"night4","lightON",10,"PVH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",11,"VM-thalamus",2.313232,0,0,1,2.25223870339326
"night4","lightON",12,"DMH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",13,"DMH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",14,"DMH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",15,"DMH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",16,"DMH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",17,"DMH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",18,"VM-thalamus",-0.903177,0,0,0.0747068252329665,-0.30014919868503
"night4","lightON",19,"PVH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",20,"VM-thalamus",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",21,"VM-thalamus",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",22,"PVH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",23,"VM-thalamus",-0.981144,0,0,-6.98100476120989e-17,-0.362020070070274
"night4","lightON",24,"PVH",-0.583499,0,0,0.048264468444846,-0.0464680717634902
"night4","lightON",25,"PVH",-1.257411,0,0,0.000699232289940078,-0.581252309671476
"night4","lightON",26,"PVH",-1.018683,0,0,4.84194456934433e-19,-0.391809219850702
"night4","lightON",27,"PVH",-2.010144,0,0,0.0346664756326945,-1.1785851124012
"night4","lightON",28,"PVH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",29,"PVH",-0.987306,1,0.382123,0.0416469724954219,-0.366909937699859
"night4","lightON",30,"PVH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",31,"PVH",-0.718243,0,0,4.84194456934433e-19,-0.153394446947006
"night4","lightON",32,"PVH",0,0,0,4.84194456934433e-19,0.416568746152012
"night4","lightON",33,"PVH",2.933039,0,0,8.72057499026933e-19,2.74408780853612
"night4","lightON",34,"PVH",0,0,0,8.72057499026933e-19,0.416568746152012
"night4","lightON",35,"PVH",0,0,0,8.72057499026933e-19,0.416568746152012
