0.000000,6.180189,2.340425,1.073560,3.403295,1.390344,1.586165,0.000000,1.080100,0.000000,6.142211,1.281178,3.884545,1.393094,4.487194,1.866054,1.325593,2.202654,1.976390,1.602595,0.966142,1.210579,1.253560,3.712270,3.088788,1.417357,3.696542,0.991688,1.513071,1.132693,1.116174,2.267498,2.926159,3.416275,2.607864,4.282880,1.728958,0.932577,6.003544,1.203107,4.477622,2.212038,0.961802,4.257041,4.848909,0.980281,2.337492,0.899072,5.110028,1.164377,1.680033,1.248149,1.131036,1.005304,4.373601,3.877870,0.998511,2.908791,2.171674,1.659963,6.786020
7.018581,0.000000,0.000000,6.339995,0.000000,0.000000,9.720864,0.000000,4.044418,0.000000,0.000000,5.782563,7.785664,5.854385,0.000000,6.939833,7.265688,6.952150,6.630350,5.374371,5.246788,0.000000,5.814497,5.895541,0.000000,5.016622,0.000000,5.606848,4.145618,6.681456,4.243737,6.356815,7.610703,0.000000,6.556364,0.000000,5.992784,0.951293,0.000000,7.025926,0.000000,5.570292,1.615541,0.000000,0.000000,5.107039,9.218376,2.556607,0.000000,5.405832,4.938837,5.571236,7.662855,2.804234,6.464142,0.000000,5.272633,0.000000,7.478572,7.302519,7.444422
2.374491,0.000000,0.000000,1.038063,3.885987,1.488638,1.380809,0.000000,1.609507,0.000000,9.002107,1.941884,5.732141,2.158135,6.086369,2.857781,1.975952,4.058361,3.187529,2.635273,1.372973,8.631331,1.616681,5.288319,5.664472,2.101617,4.564605,1.426170,2.579442,2.421081,1.836033,3.488193,9.062889,4.652236,7.493840,5.715303,3.424835,0.992171,8.148743,1.796884,7.132941,3.465660,0.939374,5.360629,5.631170,1.822004,3.647692,0.947230,6.287359,1.454833,2.790636,1.796174,1.814513,1.467943,6.845526,5.094781,1.824686,3.542709,5.038060,2.728486,0.000000
1.100770,6.264173,1.022134,0.000000,1.746428,1.046677,0.897620,0.000000,1.039913,8.034311,3.967406,0.957577,1.894464,1.010621,2.199884,0.967324,1.027398,1.137855,1.027002,1.143400,0.948011,1.036892,1.040329,1.751113,1.849237,1.060876,1.766893,1.011233,1.033755,1.069502,0.960451,1.086078,1.825639,1.538476,1.481284,1.994989,0.969666,1.046334,4.082274,0.994934,2.381395,1.097556,1.002119,2.154808,2.215790,0.965899,1.236687,0.957393,2.492566,1.012898,0.978865,0.993622,0.978736,0.880576,2.462561,2.033002,0.959368,1.304063,1.282229,0.964194,6.222432
3.180348,0.000000,3.641566,1.386603,0.000000,2.522569,2.852886,0.000000,2.756290,0.000000,8.475509,3.460404,6.841356,3.396037,7.491691,4.408378,3.097757,5.835019,4.522919,4.166357,2.122514,5.614560,2.997848,6.920854,6.651197,3.759823,6.175364,2.022262,4.093422,3.600921,2.802993,5.547238,9.025752,6.304550,7.467268,7.390075,4.097240,1.311430,7.628156,2.802066,8.033007,5.319189,1.054937,7.309289,7.700607,2.524053,5.158785,1.154143,7.846988,2.461849,4.610360,2.967881,2.298981,2.105268,8.115386,6.616301,2.428520,5.719998,5.327172,3.851503,0.000000
1.350737,0.000000,1.410540,1.015035,2.556288,0.000000,1.105659,0.000000,1.265933,0.000000,7.716871,1.368463,4.005917,1.560292,4.360992,2.024052,1.306767,2.677021,2.170488,1.833241,1.032060,2.815354,1.243142,4.008014,3.383829,1.596846,3.329016,1.047423,1.774956,1.502869,1.207127,2.360932,7.005603,2.988881,5.338073,4.120024,1.980752,1.012956,7.000892,1.412275,6.086403,2.282541,1.030422,3.955137,4.059897,1.098805,2.415791,1.065023,4.758317,0.989873,1.797821,1.210685,1.241913,0.983809,5.136292,3.276387,1.047877,2.768766,2.912292,1.676683,7.853428
1.591447,4.811788,1.381401,1.005338,2.980410,1.112390,0.000000,0.000000,1.318352,8.062272,7.549728,1.469276,4.989528,1.531092,4.549965,2.220598,1.488202,2.951146,2.386580,1.817142,1.083315,6.215244,1.168713,4.093929,3.917001,1.461489,3.143517,1.084348,1.872240,1.751747,1.395346,2.605090,8.162111,3.533737,7.145002,4.568500,2.903953,1.048004,8.014952,1.516572,6.377210,2.645085,0.937453,4.150170,3.883437,1.464458,2.669503,0.955538,4.516971,1.126807,2.088236,1.276256,1.434972,0.972432,5.904534,3.152733,1.443312,2.572188,4.488025,2.059788,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.135552,4.973699,1.650371,1.018078,2.793513,1.121159,1.197963,0.000000,0.000000,0.000000,4.456052,1.032946,2.556304,0.909955,2.918972,1.197590,0.992396,1.465714,1.330482,1.055045,0.880430,0.967954,1.009293,2.506557,2.615060,1.025471,2.452064,0.879586,1.115872,1.072175,1.055984,1.198265,1.676906,2.450279,1.496161,2.894249,1.210205,1.010260,5.300607,0.819940,2.897978,1.581817,0.936149,2.379699,3.499675,0.872318,1.656016,1.025644,3.351429,0.893648,1.133444,0.980461,0.971856,0.889871,2.958450,2.718772,0.892829,1.839332,1.420133,1.298216,5.782690
0.000000,0.000000,0.000000,8.880250,0.000000,0.000000,9.000759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.203031,0.000000,0.000000,0.000000,0.000000,7.681786,0.000000,0.000000,0.000000,0.000000,7.621311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.711312,0.000000,8.189525,3.583288,8.243344,6.958278,7.475415,0.000000,3.776156,0.000000,0.000000,4.481640,9.087913,5.798012,8.582781,6.794512,6.022624,7.343591,6.799182,6.381240,3.828494,5.036808,5.679042,8.268451,7.205858,5.410404,8.397298,5.061409,4.983432,5.635105,4.550150,6.465934,6.927829,7.990639,6.314011,8.595159,6.668171,1.717539,0.000000,5.869472,8.977532,7.212388,1.992975,8.302652,0.000000,4.343425,7.759418,2.460313,7.846320,5.037973,5.431937,4.808191,4.123041,4.052432,7.792439,8.427333,3.758131,7.842273,6.772336,6.996885,0.000000
1.267808,6.573491,1.920548,0.968176,3.478591,1.328817,1.429826,0.000000,0.894757,0.000000,4.782976,0.000000,3.080319,1.178045,3.687486,1.444687,1.197875,1.664129,1.358266,1.104296,0.988594,0.989389,1.075145,2.834413,3.101041,1.033152,2.873920,1.173849,1.085630,1.224953,0.928394,1.370239,1.826281,2.665792,1.756548,3.134442,1.600036,0.926373,5.623118,1.169750,3.249770,1.550328,0.959082,2.771740,3.802015,0.994482,1.742857,0.941897,3.948357,1.000133,1.042636,1.016591,0.975683,0.927098,3.558760,3.820371,0.966828,1.902962,1.675905,1.514694,6.986012
3.793018,8.599091,5.375253,1.795086,7.207315,3.885837,4.465523,0.000000,2.398911,0.000000,9.102043,2.970464,0.000000,3.115563,6.987989,3.891225,3.136160,5.024136,4.440390,3.879522,2.199183,2.663594,3.062201,6.356407,7.870199,3.698656,7.212469,2.166957,3.726865,3.476692,2.537882,4.982176,5.938271,6.893307,5.085848,7.325885,4.366744,1.067597,8.307715,2.813206,7.359199,5.091323,1.116966,7.103016,7.517568,2.221396,4.751327,1.094815,7.653049,2.695950,4.389310,2.775216,2.766551,1.700847,7.861329,7.144920,2.181700,6.201539,4.930017,3.877020,8.026141
1.381534,5.756291,2.195842,1.080622,3.645699,1.578016,1.484419,0.000000,1.083393,0.000000,6.211471,1.254089,3.163149,0.000000,4.294824,1.421466,1.068953,1.939531,1.570250,1.379719,0.977531,1.142591,1.147275,3.287018,3.465382,1.330978,3.009865,1.065151,1.324667,1.209194,1.084020,1.989951,2.638698,3.290819,2.195810,3.937983,1.659714,0.939136,5.711000,1.067687,4.366093,2.168478,0.988815,3.634597,4.697400,1.023581,2.098377,0.954500,4.701281,1.082469,1.712187,1.111748,1.072968,1.046093,4.251700,3.726116,1.024709,2.496343,2.083880,1.544862,5.769154
4.348915,0.000000,6.275336,2.070221,7.003936,4.340909,4.665435,0.000000,2.953439,0.000000,8.493703,3.746108,7.237185,4.262981,0.000000,5.081993,3.755519,5.629265,5.113867,5.004469,2.491087,3.724443,3.754940,7.425117,7.426638,4.427443,6.923822,2.439031,4.742227,4.146466,3.108964,6.063550,6.910947,7.742386,5.898394,8.015601,5.107505,1.275763,0.000000,3.449020,7.791124,6.208766,1.180214,8.256933,8.337065,3.125374,6.208090,1.349418,8.357977,3.372113,5.658420,3.581255,3.356702,2.124473,8.279216,7.446383,2.802730,6.927220,5.820709,4.573668,0.000000
1.816337,7.723688,2.918354,1.145220,4.665198,2.089690,2.173213,0.000000,1.080607,0.000000,6.863255,1.509588,4.002081,1.244126,5.148134,0.000000,1.395842,2.487022,2.115855,1.606810,1.082906,1.297989,1.363736,3.999738,4.865104,1.524619,4.088662,1.136339,1.708579,1.492064,1.291529,2.406850,3.382775,4.303005,2.737646,4.657270,2.206413,0.974356,6.802134,1.201758,5.172102,2.611994,1.118088,4.302506,5.419977,1.133634,2.716927,0.984783,6.119274,1.306998,2.065629,1.336952,1.197970,1.024207,5.274403,5.397875,1.176763,2.936535,2.620769,2.088008,7.019362
