0,4,4,2,1,5,6,3,4,3,2,3,4,3,5,2,10,3,15,8,3,4,8,4,2,17,3,4,5,2,2
4,0,3,1,1,3,6,4,5,4,3,4,5,3,7,2,12,4,26,6,4,6,10,5,4,18,4,3,5,2,2
4,3,0,3,1,5,5,2,2,4,4,1,3,2,4,2,13,4,16,8,4,3,8,3,2,17,4,4,6,3,2
2,1,3,0,2,2,2,2,1,1,2,1,1,1,1,0,4,1,4,2,1,2,3,1,1,4,2,3,1,1,1
1,1,1,2,0,1,1,1,1,2,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1
5,3,5,2,1,0,5,3,2,3,3,2,3,2,4,2,12,4,16,7,3,3,9,5,2,18,3,5,5,2,2
6,6,5,2,1,5,0,7,5,5,5,3,7,3,6,3,20,6,70,11,7,7,23,7,4,38,3,7,7,2,2
3,4,2,2,1,3,7,0,5,8,5,3,3,2,3,2,9,5,26,6,4,6,13,7,4,16,3,3,5,2,2
4,5,2,1,1,2,5,5,0,9,5,5,3,2,3,2,7,4,17,5,3,3,8,4,3,15,2,3,2,2,3
3,4,4,1,2,3,5,8,9,0,4,4,3,1,3,1,10,2,18,5,4,3,7,4,4,16,3,2,2,2,3
2,3,4,2,1,3,5,5,5,4,0,3,4,3,4,0,17,5,24,7,3,4,10,4,6,31,2,4,5,2,2
3,4,1,1,1,2,3,3,5,4,3,0,1,2,3,1,6,2,12,3,3,4,7,3,2,12,2,3,3,2,3
4,5,3,1,0,3,7,3,3,3,4,1,0,2,6,3,17,4,21,9,3,4,9,3,2,30,2,7,9,2,3
3,3,2,1,1,2,3,2,2,1,3,2,2,0,2,1,8,2,9,3,3,1,4,2,2,12,1,2,3,1,1
5,7,4,1,1,4,6,3,3,3,4,3,6,2,0,3,19,3,20,7,3,3,10,3,4,32,5,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,197,7,19,33,7,6
3,4,4,1,1,4,6,5,4,2,5,2,4,2,3,2,13,0,32,12,5,7,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,12,21,9,20,8,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,10,7,9,4,10,4,44,23,136,21,15,12,0,14,7,74,5,11,15,7,3
4,5,3,1,1,5,7,7,4,4,4,3,3,2,3,2,12,6,31,7,6,5,14,0,3,17,3,4,5,2,2
2,4,2,1,1,2,4,4,3,4,6,2,2,2,4,2,12,2,19,4,2,2,7,3,0,21,2,3,4,1,2
17,18,17,4,2,18,38,16,15,16,31,12,30,12,32,16,197,17,189,56,20,15,74,17,21,0,11,28,54,10,10
3,4,4,2,1,3,3,3,2,3,2,2,2,1,5,2,7,3,13,5,3,3,5,3,2,11,0,3,2,2,1
4,3,4,3,1,5,7,3,3,2,4,3,7,2,4,2,19,3,20,8,3,3,11,4,3,28,3,0,8,3,3
5,5,6,1,1,5,7,5,2,2,5,3,9,3,8,5,33,5,39,10,6,4,15,5,4,54,2,8,0,4,3
2,2,3,1,0,2,2,2,2,2,2,2,2,1,2,1,7,2,9,3,2,1,7,2,1,0,2,3,4,0,2
2,2,2,1,0,0,0,2,3,0,0,3,3,1,2,2,6,2,9,2,2,2,3,2,2,10,1,3,3,0,0
