0.000000,5.166888,2.748934,8.234423,8.196292,3.890146,2.125067,4.441104,2.143157,6.095691,3.135790,5.256694,0.000000,2.634649,9.191506,7.388930,5.905104,4.059880,2.991566,2.130321,6.778384,7.418130,8.413784,3.750108
5.601077,0.000000,4.253010,4.944092,3.044322,5.045422,1.388996,1.690733,1.523471,3.069255,3.105192,2.132194,0.000000,1.009803,6.121800,4.751620,1.303172,1.624430,2.469738,1.402918,1.405342,8.339362,2.290324,1.476798
2.310691,3.781134,0.000000,5.921922,5.205458,1.449165,1.175024,1.968244,1.091043,3.294917,1.683120,2.611901,8.345177,1.226090,6.911407,5.042083,3.740352,1.886925,1.822695,1.202913,3.924087,5.994174,4.973073,1.828219
8.649607,4.886304,6.038240,0.000000,4.717603,4.757139,1.859363,2.677963,1.048463,5.341058,6.654796,3.779342,3.318719,2.958241,7.714626,4.123561,1.585319,1.854686,7.091493,2.380381,1.783442,1.494231,3.953503,1.063225
8.284627,3.289270,5.134658,4.745669,0.000000,5.985429,1.701500,2.072909,1.541533,4.408937,3.787510,2.195727,0.000000,1.844196,6.437458,5.484087,2.347524,1.846415,4.049586,1.713147,1.439455,8.580895,2.233096,1.348278
3.584270,4.553653,0.913585,4.718901,5.641080,0.000000,1.065623,2.730426,1.062426,4.188122,2.598679,3.214822,5.467109,1.751180,6.699940,5.214981,2.718780,2.169419,2.498031,1.287595,3.839755,2.878962,4.867364,1.581016
1.647541,1.158317,1.245062,1.774041,1.593888,1.149680,0.000000,0.909908,1.107288,0.951942,1.021339,1.236533,4.235202,1.032283,2.293529,1.315656,0.990453,1.188813,0.915106,1.046112,1.045051,1.831729,1.386257,0.861072
4.083536,1.464787,1.980404,2.655824,1.873365,2.755946,1.126952,0.000000,1.067294,2.210720,1.738670,1.509299,7.360813,0.897937,4.890943,2.908976,1.002785,1.086589,1.700576,1.025215,1.027032,3.899002,1.812160,0.938297
1.716095,1.491104,1.028400,1.169334,1.448986,1.004247,0.982109,0.915215,0.000000,0.787757,1.132583,0.888486,1.733194,1.070601,1.894741,0.985435,1.049518,1.066844,1.016180,1.081969,1.131076,0.980204,1.286067,1.097145
6.146417,3.653696,3.348284,5.447857,4.420062,4.591269,1.384586,2.672265,1.277373,0.000000,2.806837,2.330473,0.000000,2.386348,4.934301,3.574928,2.887205,2.015489,2.882181,2.154073,2.769025,8.428537,4.256486,1.901069
2.712386,3.422394,1.818667,6.981337,4.083433,2.882549,1.244106,2.013664,1.062212,2.724289,0.000000,2.270816,0.000000,1.764060,5.763041,4.327812,4.153892,2.066296,1.648103,1.753201,6.174704,8.807052,4.290076,1.961358
4.947595,2.056922,2.633304,3.572172,2.233628,3.521766,0.822986,1.563529,0.848840,2.087953,2.123622,0.000000,0.000000,1.362278,4.859521,2.972498,1.480006,1.272510,2.168588,1.134484,1.077281,7.894261,1.765172,1.082702
0.000000,0.000000,8.296568,3.163676,0.000000,5.317598,4.219173,7.327557,1.567066,0.000000,0.000000,0.000000,0.000000,8.643067,0.000000,6.777670,2.455319,3.074396,0.000000,5.139561,6.573868,1.532082,0.000000,1.413451
2.372616,1.271679,1.433829,2.763143,1.676501,1.604431,0.953215,1.201551,1.095885,2.000003,1.440512,1.298002,8.177053,0.000000,4.037860,2.781009,1.220367,1.034774,1.124096,1.085748,1.021065,4.720708,1.487204,0.962997
9.869021,7.037581,7.277506,7.395671,6.282600,7.833026,2.684109,5.117633,2.058530,4.745063,6.141799,4.864930,0.000000,4.560663,0.000000,6.404923,5.706002,3.865950,5.998262,4.278020,6.284591,9.757075,4.640398,3.282006
7.721908,5.041960,4.834677,3.681737,4.879160,5.070165,1.331709,2.664191,0.987408,3.148641,4.230165,2.758475,6.595381,3.024571,6.126139,0.000000,2.285203,2.287411,4.551617,2.800339,2.065688,3.724265,3.983375,1.458280
6.670363,1.178552,3.691424,1.702396,2.267619,2.595866,1.123773,1.122790,1.091091,2.805690,4.103028,1.402215,2.461853,1.226106,5.220166,2.646111,0.000000,1.273754,4.099603,1.251479,1.041593,1.150765,1.645039,1.126249
3.967459,1.210923,1.724398,1.829895,1.959405,2.046664,1.066364,1.224765,1.051425,1.582119,1.619563,1.353463,3.369427,1.153420,3.980385,2.444075,1.185144,0.000000,1.830423,1.059823,1.040839,1.615156,1.416959,0.960272
2.630827,2.711839,1.923059,7.172100,4.283021,2.832210,1.317855,1.860893,1.378037,2.666866,1.271976,2.446918,0.000000,1.425410,5.405535,4.178898,4.190082,2.099830,0.000000,1.630640,7.346898,0.000000,4.238238,1.863772
2.067935,1.021002,1.142895,2.496029,1.622720,1.453456,1.046210,1.240368,1.079437,1.783131,1.296632,1.231087,5.324907,1.129648,3.721762,2.545903,1.019074,1.164904,1.257676,0.000000,1.027494,2.594052,1.349809,1.013873
7.313522,1.362742,4.171958,1.744297,1.377758,4.181135,0.922560,1.093871,0.954979,2.624052,6.105347,1.040079,7.985223,1.007313,6.655483,2.337124,1.022403,1.032161,6.718775,0.991943,0.000000,3.687344,1.866121,0.982890
7.579166,9.088977,5.850258,1.572352,8.488551,2.767076,1.858916,3.713969,1.095908,8.798825,8.008432,7.967614,1.546159,5.238800,8.940766,3.793010,1.064436,1.606489,0.000000,2.641817,3.569353,0.000000,8.382692,1.054904
8.334909,2.387626,4.922542,4.340046,1.986340,5.152691,1.453008,1.843495,1.208123,4.030922,4.088569,1.701212,0.000000,1.671411,4.989862,4.972308,1.817505,1.450788,4.466638,1.310424,1.803870,7.968337,0.000000,1.260708
3.540095,1.381889,1.699151,0.965185,1.396109,1.516018,0.960376,0.971654,0.868096,1.804430,1.673963,1.039478,1.458424,1.019824,3.308130,1.625669,0.970107,0.939302,1.707304,1.004786,0.950086,1.013915,1.226498,0.000000
