"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day2","lightON",1,"VM-thalamus",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",2,"VM-thalamus",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",3,"PH",-1.14272,1,0.432469,0.199524674512119,0.0074086741092857
"day2","lightON",4,"VM-thalamus",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",5,"VM-thalamus",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",6,"VM-thalamus",-1.943316,1,0.40609,0.705240629725241,-0.391813171087011
"day2","lightON",7,"DMH",-0.341528,0,0,0.112242776445588,0.406927718167102
"day2","lightON",8,"DMH",-0.59467,0,0,-2.16978303476037e-18,0.280696989639004
"day2","lightON",9,"DMH",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",10,"DMH",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",11,"DMH",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",12,"DMH",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",13,"PH",-1.480695,1,0.392516,0.0946907175647968,-0.16112452257196
"day2","lightON",14,"VM-thalamus",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",15,"VM-thalamus",-2.693377,1,0.425734166666667,0.504931374205653,-0.765835445030149
"day2","lightON",16,"VM-thalamus",0,0,0,-2.16978303476037e-18,0.577232638933882
"day2","lightON",17,"PVH",-4.73054,0.476190476190476,0.364273738893665,0.816779141580444,-1.78167860665677
"day2","lightON",18,"PH",1.671163,0,0,-0.915388834796775,1.41056777486234
"day2","lightON",19,"PH",-1.885857,0.428571428571429,0.300820871251393,0.233030878087002,-0.363160907019824
"day2","lightON",20,"PH",-4.924309,0.4,0.334246749372365,0.250078599802212,-1.87830264390132
"day2","lightON",21,"PH",0,0,0,-2.34406850328876e-18,0.577232638933882
"day2","lightON",22,"PH",-0.637101,0,0,-2.34406850328876e-18,0.259538525053216
"day2","lightON",23,"PH",-1.595904,1,0.417961,0.335802187030305,-0.218574159546439
"day2","lightON",24,"PH",0,0,0,-2.34406850328876e-18,0.577232638933882
"day2","lightON",25,"DMH",-1.146836,0,0,0.184493920428299,0.00535620680389337
"day2","lightON",26,"VM-thalamus",-8.440214,0.166666666666667,0.187877339686402,0.906628704351001,-3.63152909224092
"day2","lightON",27,"PH",0,0,0,-2.34406850328876e-18,0.577232638933882
"day2","lightON",28,"DMH",-2.402507,0.666666666666667,0.327888361480826,1,-0.620791430180903
"day2","lightON",29,"PH",-3.596485,0.7,0.406587285208847,0.519574959097659,-1.21617549440778
"day2","lightON",30,"DMH",0,0,0,-2.34406850328876e-18,0.577232638933882
"day2","lightON",31,"DMH",0,0,0,-2.34406850328876e-18,0.577232638933882
