"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"171019","ongoing_bis",1,"VM-thalamus",7.35154337391681,0.2,1.64642653184958,0.105033860454845,-0.37717677209222
"171019","ongoing_bis",2,"VM-thalamus",27.8118355488036,0.458296751536436,0.593726376400958,0.531616613295605,0.756360805632734
"171019","ongoing_bis",3,"VM-thalamus",10.7440196776458,0.59057239057239,0.56763305988065,0.381051638612915,-0.189227385106522
"171019","ongoing_bis",4,"VM-thalamus",0.0159407778854105,0.478365384615385,0.55962725733386,0.184230349719003,-0.783582561744845
"171019","ongoing_bis",5,"VM-thalamus",3.60981808150283,0.692307692307692,0.512717741989883,-0.0333151986982824,-0.584475191304486
"171019","ongoing_bis",6,"VM-thalamus",2.83866516856439,0.6,0.952440962741209,0.000274259418550681,-0.627198471965194
"171019","ongoing_bis",7,"VM-thalamus",0.831384270630794,0.388888888888889,0.727551718463024,0.00618371866296057,-0.738405502021684
"171019","ongoing_bis",8,"VM-thalamus",5.86937490968724,0.68945868945869,0.478265835812433,-0.018682848805092,-0.459291613677193
"171019","ongoing_bis",9,"VM-thalamus",30.3780994136304,0.632798573975045,0.442400428778989,-0.283365134296226,0.898536513597907
"171019","ongoing_bis",10,"VM-thalamus",-0.565219572847999,0.320119352088662,0.641017308476232,-0.0286889779813755,-0.815779907247502
"171019","ongoing_bis",11,"VM-thalamus",3.16479290725253,0.445454545454545,0.550793156858607,0.260730131229189,-0.609130399242595
"171019","ongoing_bis",12,"VM-thalamus",-1.96724270051778,0.323092677931388,0.60997129098235,-0.0580657489419243,-0.893454550721255
"171019","ongoing_bis",13,"VM-thalamus",-9.72938252730899,0.296130952380952,0.628893856776001,0.0368982581340044,-1.32349128245585
"171019","ongoing_bis",14,"VM-thalamus",-11.8725771882319,0.274358974358974,0.614600411226137,-0.0951370908177635,-1.4422281833647
"171019","ongoing_bis",15,"VM-thalamus",4.40578725289283,0.492009132420091,0.553495836648846,0.535265043344098,-0.540377044573785
"171019","ongoing_bis",16,"VM-thalamus",6.39521888429074,0.502487562189055,0.566220188847785,0.352587737823924,-0.430158896502952
"171019","ongoing_bis",17,"VM-thalamus",15.2321185633962,0.452880452880453,0.566037739436435,0.592743677277507,0.0594214951762297
"171019","ongoing_bis",18,"VM-thalamus",20.9540672480585,0.483491632745364,0.574123402109198,0.500703394172247,0.376427909182365
"171019","ongoing_bis",19,"VM-thalamus",2.08753035713361,0.584670231729055,0.528491437598114,0.0828228735940723,-0.668812713219246
"171019","ongoing_bis",20,"VM-thalamus",2.64302651459757,0.527472527472527,0.528900656927472,-0.00740870906198125,-0.638037210925095
"171019","ongoing_bis",21,"VM-thalamus",14.3089918436302,0.579310344827586,0.487027455134766,-0.0634957496487457,0.00827858788475844
"171019","ongoing_bis",22,"VM-thalamus",15.6547153363425,0.431884057971014,0.616783637937111,0.473837497205403,0.0828341286941395
"171019","ongoing_bis",23,"VM-thalamus",7.32417922034065,0.383584131326949,0.586378929585987,0.52648768735627,-0.378692796208399
"171019","ongoing_bis",24,"VM-thalamus",22.9955235111968,0.477477477477477,0.558748720841984,0.553442803165377,0.48952831692676
"171019","ongoing_bis",25,"VM-thalamus",0,0,0,-4.465398064046e-19,-0.784465709971509
"171019","ongoing_bis",26,"VM-thalamus",4.91831186203712,0.633986928104575,0.544565968989886,-0.00720421724441915,-0.511982244587159
"171019","ongoing_bis",27,"VM-thalamus",9.06817768139733,0.813186813186813,0.45429000328013,-0.0877987529046346,-0.282072094304217
"171019","ongoing_bis",28,"VM-thalamus",4.75635132780379,0.638095238095238,0.522539988787583,0.0414004020765012,-0.520955154166976
"171019","ongoing_bis",29,"VM-thalamus",38.769436982917,0.723723723723724,0.406911272785325,-0.288404048484247,1.36343195012723
"171019","ongoing_bis",30,"VM-thalamus",3.23464071342131,0.6,0.65636900954967,-4.465398064046e-19,-0.605260703133801
"171019","ongoing_bis",31,"VM-thalamus",12.0481558517276,0.672364672364672,0.472039820826768,-4.465398064046e-19,-0.116975857750198
"171019","ongoing_bis",32,"VM-thalamus",2.8625025427205,0.428571428571429,1.19125565479506,-4.465398064046e-19,-0.625877837874083
"171019","ongoing_bis",33,"VM-thalamus",13.5641827524476,0.47953216374269,0.675237839833089,0.0341459654761225,-0.0329851969072789
"171019","ongoing_bis",34,"VM-thalamus",34.2997585092932,0.611742424242424,0.456685703163712,-0.185589854790496,1.11580359433964
"171019","ongoing_bis",35,"VM-thalamus",5.83310188000729,0.678571428571429,0.441384188471265,-0.0369731585340323,-0.461301205810517
"171019","ongoing_bis",36,"VM-thalamus",24.6460402787589,0.732307692307692,0.432361703436743,-0.146434484349958,0.580969962173313
"171019","ongoing_bis",37,"VM-thalamus",21.0965020510386,0.477822580645161,0.556513656233925,-0.00757654231396047,0.384319057567425
"171019","ongoing_bis",38,"VM-thalamus",2.32351216185604,0.8,0.475135863360008,-0.0145774443594503,-0.655738889980273
"171019","ongoing_bis",39,"VM-thalamus",3.88629231338931,0.416666666666667,0.768400827363531,-4.465398064046e-19,-0.56915801360061
"171019","ongoing_bis",40,"VM-thalamus",3.5165418153542,0.6,0.469240356928765,0.0392343567308449,-0.589642866911735
"171019","ongoing_bis",41,"VM-thalamus",14.2255681013072,0.824561403508772,0.382806097727076,-0.151845560294817,0.0036567601029582
"171019","ongoing_bis",42,"VM-thalamus",1.21401604200402,1,0.61005026697869,-4.465398064046e-19,-0.717207002627068
"171019","ongoing_bis",43,"VM-thalamus",2.82829691654754,0.653846153846154,0.539870306164507,0.00222342564115662,-0.627772892074935
"171019","ongoing_bis",44,"VM-thalamus",27.048076353052,0.600529100529101,0.433966559855435,-0.142243512882437,0.714047150416212
"171019","ongoing_bis",45,"VM-thalamus",6.71055999068247,0.901098901098901,0.3851420201672,-0.0096872279799976,-0.412688422922172
"171019","ongoing_bis",46,"VM-thalamus",13.9929160049515,0.764705882352941,0.425229748517543,-0.117633946397214,-0.00923259120744896
"171019","ongoing_bis",47,"VM-thalamus",58.8818990310836,0.464102564102564,0.472709696210685,-0.386642555376664,2.47769910317143
"171019","ongoing_bis",48,"VM-thalamus",21.6224011690276,0.735042735042735,0.408290272404815,-0.284841777385931,0.413454829785999
"171019","ongoing_bis",49,"VM-thalamus",29.9829491098164,0.453028972783143,0.587166170208752,0.659826892245909,0.876644464628418
"171019","ongoing_bis",50,"VM-thalamus",2.80037407719492,0.618181818181818,0.582482735158908,-4.465398064046e-19,-0.62931986840413
"171019","ongoing_bis",51,"VM-thalamus",22.6671848271189,0.744318181818182,0.451316475210247,0.0451827223694467,0.47133775378906
"171019","ongoing_bis",52,"VM-thalamus",53.0318817447723,0.160460992907801,0.758052891617784,0.544897951924567,2.15359745458825
"171019","ongoing_bis",53,"VM-thalamus",12.1870115266713,0.538306451612903,0.520971149995606,0.0396043978904227,-0.109282999599219
"171019","ongoing_bis",54,"VM-thalamus",6.81163466890247,0.625,0.477020224099666,0.00537121363148477,-0.407088701034552
"171019","ongoing_bis",55,"VM-thalamus",14.57040995579,0.541414141414141,0.536625315581582,0.282769582764022,0.0227616290406785
"171019","ongoing_bis",56,"VM-thalamus",7.72291100322702,0.854545454545454,0.41032345812185,-0.0731107797429738,-0.356602326753143
"171019","ongoing_bis",57,"VM-thalamus",-0.802464271406537,0.665079365079365,0.503142667375561,0.188126169125216,-0.828923697112937
"171019","ongoing_bis",58,"VM-thalamus",44.653917187457,0.412203829925349,0.593866335506206,1,1.68944290736136
"171019","ongoing_bis",59,"VM-thalamus",3.7748893348069,0.511111111111111,0.704307958697638,0.0669168508178025,-0.575329942203303
"171019","ongoing_bis",60,"VM-thalamus",2.79663225047357,0.533333333333333,0.618432205150778,-0.00959450887943213,-0.62952717244269
"171019","ongoing_bis",61,"VM-thalamus",37.8694006079105,0.582995951417004,0.448605950224121,-0.336430403061828,1.31356829013309
"171019","ongoing_bis",62,"VM-thalamus",37.2248042234526,0.543554006968641,0.501640475598301,-0.0621241324196648,1.27785647243259
"171019","ongoing_bis",63,"VM-thalamus",16.4351069209279,0.618951612903226,0.461221398409135,-0.0348243586836998,0.126069248647783
"171019","ongoing_bis",64,"VM-thalamus",-11.507763044728,0.416916416916417,0.544325309484935,0.0839245743813039,-1.4220168131158
"171019","ongoing_bis",65,"VM-thalamus",7.74081451008794,0.305882352941176,0.634167185323971,-0.205187138211125,-0.355610439754343
"171019","ongoing_bis",66,"VM-thalamus",7.96383047133169,0.562753036437247,0.544878015657952,0.293542547630271,-0.343254947939201
"171019","ongoing_bis",67,"VM-thalamus",1.99385899367795,0.575498575498576,0.527603002435402,0.0561153436626603,-0.674002277939346
"171019","ongoing_bis",68,"VM-thalamus",9.23361139761996,0.2,0.904380818380325,0.167634873581536,-0.272906764094943
"171019","ongoing_bis",69,"VM-thalamus",42.2045201809022,0.359447004608295,0.67225528792059,0.681582866333054,1.55374183691893
"171019","ongoing_bis",70,"VM-thalamus",5.47791038565292,0.542528735632184,0.561380290879522,0.0842278618417971,-0.480979463711112
"171019","ongoing_bis",71,"VM-thalamus",4.1295183635525,0.466666666666667,0.725485250171775,0.113816339687059,-0.555682845925341
"171019","ongoing_bis",72,"VM-thalamus",31.6885712375785,0.466269841269841,0.582258710351581,0.586079592588882,0.971139047535236
"171019","ongoing_bis",73,"VM-thalamus",15.8665818598024,0.295238095238095,0.890636802130387,0.197685027262788,0.0945719212804323
"171019","ongoing_bis",74,"VM-thalamus",26.7903347017257,0.487770789657582,0.604428935963818,0.536375146803633,0.699767791909208
"171019","ongoing_bis",75,"VM-thalamus",41.3905043863424,0.65149359886202,0.448211899409423,-0.26305877248955,1.50864387428437
"171019","ongoing_bis",76,"VM-thalamus",26.321645730793,0.544086021505376,0.468386551238951,-0.0422233172345969,0.673801566389247
"171019","ongoing_bis",77,"VM-thalamus",9.98689668879234,0.648221343873518,0.459722662026092,-4.465398064046e-19,-0.2311733823332
"171019","ongoing_bis",78,"VM-thalamus",12.0917883060068,0.575498575498576,0.538329113522445,-0.00371474302515116,-0.114558540044708
"171019","ongoing_bis",79,"VM-thalamus",14.3866323122289,0.683076923076923,0.476619989281995,0.0241472176147246,0.0125800117332772
"171019","ongoing_bis",80,"VM-thalamus",31.3623258477924,0.325925925925926,0.669702267014025,0.506939207303062,0.953064456726805
"171019","ongoing_bis",81,"VM-thalamus",33.7230294212987,0.63974358974359,0.45276909278137,-0.273364770717142,1.08385174889086
"171019","ongoing_bis",82,"VM-thalamus",7.08338612568338,0.543333333333333,0.577189516532697,-0.00841288767632333,-0.392033173702408
"171019","ongoing_bis",83,"VM-thalamus",-0.534414967674782,0.764705882352941,0.447340276117749,0.0755662675669511,-0.814073275825411
"171019","ongoing_bis",84,"VM-thalamus",4.74405397021467,0.633613445378151,0.524852984376146,0.102450604679781,-0.521636450250865
"171019","ongoing_bis",85,"VM-thalamus",27.405769638049,0.48489503328213,0.58236221164336,0.568274814831424,0.733864012090436
"171019","ongoing_bis",86,"VM-thalamus",14.994079821551,0.563025210084034,0.621361633077433,0.151555647363472,0.0462337138615956
"171019","ongoing_bis",87,"VM-thalamus",13.372820276437,0.489417989417989,0.504410483030849,0.00505194768055104,-0.0435870277936805
"171019","ongoing_bis",88,"VM-thalamus",48.5190991770263,0.515957446808511,0.467816965241305,-0.415629332086028,1.90358105321345
"171019","ongoing_bis",89,"VM-thalamus",32.1089181812874,0.445791245791246,0.622713813078271,0.463222147212214,0.994427036401824
"171019","ongoing_bis",90,"VM-thalamus",20.5398888688345,0.670289855072464,0.463034525589781,-0.0766332570560027,0.353481670061304
"171019","ongoing_bis",91,"VM-thalamus",3.80013879487255,0.266666666666667,1.67370107356171,0.0760631720787164,-0.573931075972213
"171019","ongoing_bis",92,"VM-thalamus",15.3337049426291,0.316017316017316,0.822054882267513,0.233767714107964,0.0650495662351024
"171019","ongoing_bis",93,"VM-thalamus",7.63322152025416,0.588235294117647,0.480027907261537,-4.465398064046e-19,-0.361571288017599
"171019","ongoing_bis",94,"VM-thalamus",28.8499743251447,0.552380952380952,0.542609982825591,-0.322837788485074,0.813875591043294
"171019","ongoing_bis",95,"VM-thalamus",9.00664190621527,0.571428571428571,0.538408927438914,0.0294742707377675,-0.285481288706089
"171019","ongoing_bis",96,"VM-thalamus",16.3608019710741,0.560846560846561,0.476396317017723,-4.465398064046e-19,0.121952618633401
"171019","ongoing_bis",97,"VM-thalamus",6.2419561610656,0.222222222222222,1.73918110212474,0.0583117864429741,-0.438649931457643
"171019","ongoing_bis",98,"VM-thalamus",18.1852163891805,0.455172413793103,0.560755917662781,-0.00970621409952168,0.223028511518505
"171019","ongoing_bis",99,"VM-thalamus",19.1285299927248,0.529100529100529,0.499024704900593,-0.00171496671928638,0.275289809062878
"171019","ongoing_bis",100,"VM-thalamus",142.295758306072,0.359969558599696,0.545496151230701,-0.739459130688004,7.09897934604674
"171019","ongoing_bis",101,"VM-thalamus",36.7849066722726,0.499419279907085,0.489664101738756,-0.130019776787508,1.25348534418332
"171019","ongoing_bis",102,"VM-thalamus",19.6214549786266,0.497326203208556,0.519083093253369,0.0218180142159592,0.302598754103506
"171019","ongoing_bis",103,"VM-thalamus",2.26585809889535,0.757575757575758,0.519906671400196,0.0391626930138123,-0.658933030431242
"171019","ongoing_bis",104,"VM-thalamus",10.8921978756978,0.274509803921569,0.733532097274157,0.0512995059815437,-0.181018042138404
"171019","ongoing_bis",105,"VM-thalamus",7.55832606954182,0.586585365853659,0.549595127928019,0.144188820368493,-0.36572063285869
"171019","ongoing_bis",106,"VM-thalamus",2.76150836063218,0.555555555555556,0.742966454014497,0.0642335222432762,-0.631473100128902
"171019","ongoing_bis",107,"VM-thalamus",10.3020248706729,0.507246376811594,0.57771073981231,0.205101348535993,-0.213714705159457
"171019","ongoing_bis",108,"VM-thalamus",3.13875344549451,0.333333333333333,1.53935019650506,0.0199552475812453,-0.610573033011172
"171019","ongoing_bis",109,"VM-thalamus",0.0534431555719349,0.657142857142857,0.483796868182512,0.0332912026636594,-0.78150486148532
"171019","ongoing_bis",110,"VM-thalamus",0.408399354956586,0.766081871345029,0.471451702826349,0.0635125898164043,-0.76183963935605
"171019","ongoing_bis",111,"VM-thalamus",39.5234769536029,0.589247311827957,0.484257030968905,-0.292029396394226,1.4052071425132
"171019","ongoing_bis",112,"VM-thalamus",3.29394813332465,0.8,0.514253624900917,-0.0141908692297316,-0.601974963686694
"171019","ongoing_bis",113,"VM-thalamus",30.2630731663726,0.636363636363636,0.442531517275617,-0.185814509077244,0.892163849289065
"171019","ongoing_bis",114,"VM-thalamus",10.2915991588181,0.621538461538461,0.496911415286779,0.0158878134234895,-0.214292308649231
"171019","ongoing_bis",115,"PVH",-0.046185785635267,0.623376623376623,0.514777139902074,0.0294488601620015,-0.787024486900344
"171019","ongoing_bis",116,"PVH",3.46543045962404,0.514821536600121,0.530024542311222,0.372825466256666,-0.592474529425318
"171019","ongoing_bis",117,"VM-thalamus",1.48582777261451,0.652219873150106,0.539583606265293,0.276551304715168,-0.702148136014615
"171019","ongoing_bis",118,"VM-thalamus",11.5985138647419,0.481673454276194,0.560555276277138,0.601758770189521,-0.141886845551085
"171019","ongoing_bis",119,"VM-thalamus",27.1654278389313,0.424350205198358,0.578361931511198,0.741982825207138,0.720548637194062
"171019","ongoing_bis",120,"VM-thalamus",-1.06288254374586,0.664884135472371,0.541152601390687,0.093462902313348,-0.843351345315594
"171019","ongoing_bis",121,"VM-thalamus",11.0949256128451,0.5193019566367,0.578952637798333,0.534118521985599,-0.169786555014987
"171019","ongoing_bis",122,"VM-thalamus",-11.8921142232164,0.466973886328725,0.549475315894582,0.118387918433991,-1.44331057080682
"171019","ongoing_bis",123,"VM-thalamus",12.4007856061408,0.438924050632911,0.571652886467215,0.628997095322133,-0.0974395249239318
"171019","ongoing_bis",124,"VM-thalamus",-9.68750702782553,0.5171202809482,0.512538416884298,0.311852989303751,-1.32117130325689
"171019","ongoing_bis",125,"VM-thalamus",0,0,0,-4.465398064046e-19,-0.784465709971509
"171019","ongoing_bis",126,"VM-thalamus",12.9535907067627,0.439946018893387,0.67484476247812,0.289099975151219,-0.066813112096747
