"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day2","ongoing",1,"VM-thalamus",-5.958768,0.761904761904762,0.480150938308523,0.0270772071311869,-0.411488617266814
"day2","ongoing",2,"VM-thalamus",-3.220137,1,0.5242255,0.0248766182204892,-0.154663373665089
"day2","ongoing",3,"PH",-5.112713,0.821428571428571,0.413720451767362,0.031158033176254,-0.332146682747174
"day2","ongoing",4,"VM-thalamus",-2.297278,0.7,0.477297867671245,0.0337870032518141,-0.068118860189179
"day2","ongoing",5,"VM-thalamus",1.585624,1,0.39305,-0.000534033511770596,0.29601462549459
"day2","ongoing",6,"VM-thalamus",-6.057119,0.733333333333333,0.451404971891103,-0.100168104069691,-0.420711845782622
"day2","ongoing",7,"DMH",-3.317451,0.602564102564103,0.343703043009626,0.19831178699423,-0.163789353673297
"day2","ongoing",8,"DMH",9.918004,0.733333333333333,0.565963064236573,0.515482032023229,1.07741435524356
"day2","ongoing",9,"DMH",22.035162,0.644444444444444,0.937833712511276,0.73676451267621,2.21374562992445
"day2","ongoing",10,"DMH",23.353527,0.622222222222222,0.8533609491915,1,2.33738018028227
"day2","ongoing",11,"DMH",-3.101907,1,0.506479932673379,0.0299415999325293,-0.143575918454426
"day2","ongoing",12,"DMH",10.880146,0.642857142857143,0.581266569382557,0.857499596509723,1.16764277722865
"day2","ongoing",13,"PH",-3.653241,0.952380952380952,0.464692653507275,0.0207288385365501,-0.195279301953669
"day2","ongoing",14,"VM-thalamus",-5.543495,0.714285714285714,0.385329625416944,0.0236139948795386,-0.372544856903984
"day2","ongoing",15,"VM-thalamus",-5.156399,0.904761904761905,0.435723779759089,0.0280567704702823,-0.336243498854194
"day2","ongoing",16,"VM-thalamus",-5.162561,0.933333333333333,0.449423027845381,0.0145615403160208,-0.336821363178038
"day2","ongoing",17,"PVH",-17.365551,0.369565217391304,0.391214977213494,0.00376078037003447,-1.48120185088135
"day2","ongoing",18,"PH",3.76666,0.892857142857143,0.499870893629733,0.367714632302324,0.50054933718234
"day2","ongoing",19,"PH",-20.509785,0.330687830687831,0.498049641187621,-0.108011352894863,-1.77606401485702
"day2","ongoing",20,"PH",-10.177405,0.509803921568627,0.445661794386371,0.0104896088320967,-0.807106893402684
"day2","ongoing",21,"PH",3.154139,0.861111111111111,0.434923405691107,0.129525496765234,0.443107916619959
"day2","ongoing",22,"PH",12.283619,0.637362637362637,0.558499745733388,0.556340468820354,1.2992586448331
"day2","ongoing",23,"PH",-13.704137,0.395256916996047,0.421982926909782,0.0188289902196575,-1.1378392209846
"day2","ongoing",24,"PH",1.249442,0.711111111111111,0.587433072579257,0.356072171417013,0.264487915965444
"day2","ongoing",25,"DMH",2.275471,0.809523809523809,0.588623043758709,0.681519829204336,0.360707577492475
"day2","ongoing",26,"VM-thalamus",-23.476974,0.317733990147783,0.518074862521832,-0.122337334106217,-2.05432312962544
"day2","ongoing",27,"PH",-4.278385,0.866666666666667,0.440013689823551,0.028264511759296,-0.253904490993798
"day2","ongoing",28,"DMH",-8.092422,0.75,0.389519725187971,0.0343471299545503,-0.611579906787672
"day2","ongoing",29,"PH",-4.825867,0.904761904761905,0.399315659621143,0.0159937434690372,-0.305246638956616
"day2","ongoing",30,"DMH",-0.507087,0,0,0.00701629235312284,0.0997629171180291
"day2","ongoing",31,"DMH",12.319014,1,1.00381694470615,0.438215984521236,1.30257794177281
