"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night5","ongoing",1,"VM-thalamus",-2.417666,0.9,0.362336135999135,0.000386700272235364,-0.253050650245112
"night5","ongoing",2,"VM-thalamus",-6.73062,0.818181818181818,0.440349307893669,-0.0131076870715085,-0.775760747344731
"night5","ongoing",3,"VM-thalamus",5.538114,0.972222222222222,0.720309829563407,-0.0168110623347173,0.711153126633382
"night5","ongoing",4,"VM-thalamus",-4.952625,0.666666666666667,0.325226588140365,-0.0206793550610793,-0.560275968445481
"night5","ongoing",5,"VM-thalamus",-4.506351,0.928571428571429,0.38269478613527,-0.0273447988140206,-0.506189621623086
"night5","ongoing",6,"VM-thalamus",9.217321,0.888888888888889,0.54580693119545,0.101275294200628,1.15705601551641
"night5","ongoing",7,"VM-thalamus",-10.920675,0.578947368421053,0.641787644268707,-0.0358050110041164,-1.28357605349053
"night5","ongoing",8,"VM-thalamus",1.995098,0.691666666666667,0.515465292914939,-0.0226223727753984,0.281755957689427
"night5","ongoing",9,"VM-thalamus",-14.052937,0.542857142857143,0.617562029700008,-0.0520408273749851,-1.66319173549443
"night5","ongoing",10,"VM-thalamus",-1.720756,0.892857142857143,0.427218201595402,-0.00873775280553631,-0.168588378268714
"night5","ongoing",11,"VM-thalamus",-5.803089,0.666666666666667,1.10820740423765,-0.0499236574095734,-0.66334827573643
"night5","ongoing",12,"VM-thalamus",-4.441275,0.758241758241758,0.483461783575076,-0.029178426035592,-0.498302711102163
"night5","ongoing",13,"VM-thalamus",-1.187743,1,0.352253,0.00137724697454569,-0.103989665417763
"night5","ongoing",14,"PVH",-4.268683,0.625,0.515682189990614,-0.0248588276703114,-0.477385358151351
"night5","ongoing",15,"VM-thalamus",14.023001,0.733333333333333,1.85356907471916,1,1.73948222721022
"night5","ongoing",16,"VM-thalamus",18.782349,0.75,0.621363952155895,0.559778352509008,2.31629321457779
"night5","ongoing",17,"VM-thalamus",15.061403,0.609523809523809,0.500625305754905,0.164733887409339,1.86533175174687
"night5","ongoing",18,"VM-thalamus",5.684346,0.555555555555556,0.517836628098279,0.000794016265226966,0.728875769378719
"night5","ongoing",19,"VMH",5.99729,0.756410256410256,0.746220077129728,0.175471806886278,0.766803136242994
"night5","ongoing",20,"VMH",-4.089129,0.625,0.70951248174985,-0.0276682678616357,-0.45562424296797
"night5","ongoing",21,"VMH",-6.864304,0.818181818181818,0.603594473401832,-0.044842833468303,-0.791962630467219
"night5","ongoing",22,"VM-thalamus",-3.517957,0.9,0.370832241312295,-0.0420434989234647,-0.386400835627993
"night5","ongoing",23,"VM-thalamus",-5.1459,0.822222222222222,0.395783455186786,-0.0198577083188405,-0.583700005431947
"night5","ongoing",24,"VM-thalamus",-3.592246,0.509523809523809,0.679010676279377,-0.0655552784344629,-0.395404319180897
