"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"night1","lightON",1,"VM-thalamus",-1.379188,0,0,-1.74233983241263e-19,0.194933620513597
"night1","lightON",2,"VM-thalamus",-9.073315,0.2,0.242502115053417,1.51798022831405e-06,-2.34392949578957
"night1","lightON",3,"VM-thalamus",-0.627227,0,0,0.00625182228170293,0.443061322044706
"night1","lightON",4,"PVH",-3.497568,0.666666666666667,0.440365611214923,6.55414155418011e-07,-0.504077046754346
"night1","lightON",5,"PVH",0,0,0,-1.74233983241263e-19,0.650030026336886
"night1","lightON",6,"PVH",-8.257112,0.136363636363636,0.291306842732604,1.505055177404e-06,-2.0746035940835
"night1","lightON",7,"PVH",-4.41924,0.3,0.334088146656557,2.82498349150464e-05,-0.808204993450491
"night1","lightON",8,"AH",-3.060444,0.333333333333333,0.260920333333333,6.24330588281168e-10,-0.359837420757673
"night1","lightON",9,"AH",-4.488526,0.357142857142857,0.609519312286851,0.00268980974158237,-0.831067583303268
"night1","lightON",10,"AH",-3.817051,0.666666666666667,0.411131375456383,2.91474902652917e-07,-0.609498182249755
"night1","lightON",11,"PVH",5.674915,0.333333333333333,0.135065333333333,2.99645167723273e-05,2.52260535316156
"night1","lightON",12,"VM-thalamus",0,0,0,-1.74233983241263e-19,0.650030026336886
"night1","lightON",13,"VM-thalamus",-2.584331,0.333333333333333,0.260920333333333,-1.74233983241263e-19,-0.202732432122517
"night1","lightON",14,"PVH",-5.740853,0.4,0.220743640441752,4.16404861464763e-05,-1.24430313684308
"night1","lightON",15,"PVH",-2.242959,0,0,2.24956102695586e-08,-0.0900884921747301
"night1","lightON",16,"PVH",-1.276505,0,0,-1.74233983241263e-19,0.228816357485752
"night1","lightON",17,"AH",-2.299759,0,0,1.51416969813218e-07,-0.108831024629162
"night1","lightON",18,"VM-thalamus",0,0,0,-2.16848519201611e-19,0.650030026336886
"night1","lightON",19,"DMH",-0.898975,1,0.287797,0.00342421265426633,0.353391503216767
"night1","lightON",20,"DMH",5.3108,0.5,0.317489725132757,1,2.40245681082626
"night1","lightON",21,"DMH",-1.919641,1,0.444672,4.36214704710876e-07,0.0165980942355159
"night1","lightON",22,"DMH",0,0,0,-2.16848519201611e-19,0.650030026336886
"night1","lightON",23,"VM-thalamus",-2.978912,0.166666666666667,0.074112,2.68248841049809e-07,-0.332933967305653
"night1","lightON",24,"VM-thalamus",-1.736631,1,0.657501,-2.16848519201611e-19,0.0769866657933602
"night1","lightON",25,"VM-thalamus",-4.570668,0.25,0.249477890119678,1.656020857735e-05,-0.858172320994676
"night1","lightON",26,"VM-thalamus",0,0,0,-2.16848519201611e-19,0.650030026336886
"night1","lightON",27,"VM-thalamus",-3.089832,0,0,1.49805321683007e-07,-0.369534701457864
"night1","lightON",28,"VM-thalamus",-0.572396,0,0,3.17391207676321e-05,0.461154135372328
"night1","lightON",29,"PVH",-0.804451,0,0,1.08424259600805e-19,0.384581980993575
"night1","lightON",30,"PVH",-2.718339,0,0,0.00406439665382346,-0.246951609748459
"night1","lightON",31,"VM-thalamus",0,0,0,1.08424259600805e-19,0.650030026336886
