"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"180110","lightON",1,"VM-thalamus",399,0.954545454545455,2.12332439678284,0.482620042155919,0.220377864522072
"180110","lightON",2,"VM-thalamus",239,0.954545454545455,2.16245733788396,0.268628828722404,-0.495784371439738
"180110","lightON",3,"PVH",483,0.954545454545455,2.10918774966711,0.564439207486138,0.596363038402022
"180110","lightON",4,"PVH",307,0.954545454545455,2.15071283095723,0.343799987536154,-0.191415421155969
"180110","lightON",5,"PVH",458,0.954545454545455,2.14488828706838,0.523111714293481,0.484462689032989
"180110","lightON",6,"PVH",798,0.954545454545455,2.14488828706838,0.952378607406888,2.00630744045183
"180110","lightON",7,"PVH",822,0.954545454545455,2.10288748755393,0.960464486009113,2.11373177584611
"180110","lightON",8,"AH",626,0.954545454545455,2.14488828706838,0.758363717929804,1.23643303679289
"180110","lightON",9,"PVH",850,0.954545454545455,2.10288748755393,1,2.23906016713942
"180110","lightON",10,"PVH",79,0.954545454545455,2.89179250449887,0.0777008679333298,-1.21194660740155
"180110","lightON",11,"VM-thalamus",594,0.954545454545455,2.1190635451505,0.714406708467363,1.09320058960053
"180110","lightON",12,"DMH",264,0.954545454545455,2.11481975967957,0.29040696499359,-0.383884022070705
"180110","lightON",13,"DMH",234,0.954545454545455,2.13118062563068,0.246734437743333,-0.518164441313545
"180110","lightON",14,"DMH",237,0.954545454545455,2.15071283095723,0.267343373430285,-0.504736399389261
"180110","lightON",15,"DMH",159,0.954545454545455,2.16245733788396,0.164220632453721,-0.853865489420643
"180110","lightON",16,"DMH",154,0.954545454545455,2.17731958762887,0.176942476780175,-0.876245559294449
"180110","lightON",17,"DMH",208,1,2.08721506442022,0.168191226517086,-0.634540804657339
"180110","lightON",18,"VM-thalamus",87,1,2.16907675194661,2.70419080268039e-20,-1.17613849560346
"180110","lightON",19,"PVH",86,0.965725806451613,2.22854575408117,0.0580984178274748,-1.18061450957822
"180110","lightON",20,"VM-thalamus",122,0.990147783251232,2.0802732707088,0.0971079104500353,-1.01947800648681
"180110","lightON",21,"VM-thalamus",188,1,2.08721506442022,0.146077878992861,-0.724061084152565
"180110","lightON",22,"PVH",172,1,2.11038961038961,2.70419080268039e-20,-0.795677307748746
"180110","lightON",23,"VM-thalamus",225,1,2.1123370110331,2.70419080268039e-20,-0.558448567086396
"180110","lightON",24,"PVH",352,1,2.1123370110331,2.70419080268039e-20,0.01000520770829
"180110","lightON",25,"PVH",220,0.997354497354497,2.16412213740458,0.144224294717059,-0.580828636960203
"180110","lightON",26,"PVH",733,0.954545454545455,2.14488828706838,0.861781147464029,1.71536653209235
"180110","lightON",27,"PVH",271,0.954545454545455,2.14925373134328,0.311031859498482,-0.352551924247376
"180110","lightON",28,"PVH",570,0.954545454545455,2.10498338870432,0.661700830214806,0.985776254206256
"180110","lightON",29,"PVH",334,0.954545454545455,2.14488828706838,0.388007349867635,-0.0705630438374135
"180110","lightON",30,"PVH",511,0.954545454545455,2.14488828706838,0.587305842475483,0.721691429695338
"180110","lightON",31,"PVH",135,0.954545454545455,2.20152883947186,0.148128589084168,-0.961289824814914
"180110","lightON",32,"PVH",441,0.954545454545455,2.15217391304348,0.524297571286115,0.408370451462047
"180110","lightON",33,"PVH",347,0.954545454545455,2.14488828706838,0.412714279036958,-0.0123748621655165
"180110","lightON",34,"PVH",187,0.954545454545455,2.15510204081633,0.184519844757421,-0.728537098127326
