"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day4","ongoing",1,"VMH",-23.509869,0.791291291291291,0.377676389033197,0.560577950715615,-0.532129910512631
"day4","ongoing",2,"VMH",-7.376578,0.555555555555556,0.342221438694107,0.150954075982582,0.877804901763073
"day4","ongoing",3,"DMH",-11.034648,0.91699604743083,0.382245602433959,0.287724095992469,0.558115618358876
"day4","ongoing",4,"VM-thalamus",-34.075693,0.638297872340426,0.407418219033464,0.742901070159158,-1.45550773082085
"day4","ongoing",5,"VM-thalamus",-11.634016,0.865497076023392,0.406404462318473,0.27846070373846,0.505735120879219
"day4","ongoing",6,"VM-thalamus",-19.985168,0.729838709677419,0.401474716044694,0.408732014385857,-0.224096128517193
"day4","ongoing",7,"VM-thalamus",-20.892091,0.670454545454545,0.373289044208072,0.433176860137457,-0.303354744118529
"day4","ongoing",8,"VM-thalamus",-5.715686,0.972222222222222,0.399896043150394,0.0843880900534875,1.02295504194403
"day4","ongoing",9,"VMH",-31.973424,0.602836879432624,0.374046067321452,0.681039241701675,-1.27178438213346
"day4","ongoing",10,"VMH",-3.332678,0.666666666666667,0.342497116321388,0.0812096632604777,1.23121298120339
"day4","ongoing",11,"VMH",-3.598755,1,0.526867,0.133810312873329,1.20795974508152
"day4","ongoing",12,"VMH",-25.401438,0.658569500674764,0.397791736306059,0.586092629415043,-0.697439578758345
"day4","ongoing",13,"DMH",-2.18585,0.923076923076923,0.464055598626771,0.253843233440473,1.33143758639352
"day4","ongoing",14,"DMH",-23.000924,0.726045883940621,0.39931502788222,0.568026445738973,-0.487651739689726
"day4","ongoing",15,"DMH",2.224113,0.830882352941177,0.399879863327162,0.146772162090631,1.7168369667523
"day4","ongoing",16,"DMH",-16.279788,0.844827586206897,0.395942237366728,0.408792051179557,0.0997277121802918
"day4","ongoing",17,"DMH",-19.804289,0.770981507823613,0.406403520544864,0.591445197586028,-0.208288591238554
"day4","ongoing",18,"DMH",-15.071966,0.891304347826087,0.394679427430816,0.367034598019946,0.205282758874265
"day4","ongoing",19,"DMH",-12.504091,0.902116402116402,0.418044474760263,0.424558077632551,0.429696758229541
"day4","ongoing",20,"DMH",-23.717386,0.697560975609756,0.400381483160407,0.63103182149825,-0.550265419407811
"day4","ongoing",21,"DMH",-31.976156,0.654545454545455,0.400188133147483,0.687454996666293,-1.27202313948973
"day4","ongoing",22,"DMH",-21.852217,0.818181818181818,0.385257060352228,0.536096083177091,-0.387262923272494
"day4","ongoing",23,"DMH",-30.899595,0.608156028368794,0.395421802266976,0.678244498021013,-1.17793937000722
"day4","ongoing",24,"DMH",-12.658765,0.80952380952381,0.417169144050777,0.361507562309375,0.416179351449119
"day4","ongoing",25,"DMH",-7.860329,0.879120879120879,0.4251708373015,0.226821651284777,0.8355285072337
"day4","ongoing",26,"DMH",-28.478624,0.65959595959596,0.389910985635033,0.627628946793006,-0.966363734731694
"day4","ongoing",27,"DMH",-8.108095,0.933333333333333,0.424389688650922,0.229974581288073,0.813875522191882
"day4","ongoing",28,"DMH",-27.376422,0.64808362369338,0.406481848414587,0.587620865779098,-0.870039124336957
"day4","ongoing",29,"DMH",-22.051657,0.673414304993252,0.397462256248445,0.490640127023167,-0.404692559851927
"day4","ongoing",30,"DMH",-19.228229,0.782795698924731,0.378457367148631,0.520665044681898,-0.15794504707515
"day4","ongoing",31,"DMH",-30.663412,0.643617021276596,0.387546052943756,0.66212079636468,-1.15729865672884
"day4","ongoing",32,"DMH",-14.575054,0.774928774928775,0.386542672810207,0.430336521806307,0.2487093311364
"day4","ongoing",33,"DMH",-12.757549,0.9004329004329,0.413856959892544,0.338821825431252,0.407546332897861
"day4","ongoing",34,"DMH",-4.969223,0.860294117647059,0.412407656720496,0.0901469081262678,1.08819059554409
"day4","ongoing",35,"DMH",-13.170841,0.935064935064935,0.411107916510312,0.35751751088891,0.371427553509635
"day4","ongoing",36,"PH",-13.763029,0.757246376811594,0.385507823425288,0.332322893739269,0.319674536929699
"day4","ongoing",37,"PH",-10.506127,0.88768115942029,0.40406807974421,0.348917530601996,0.604304592258793
"day4","ongoing",38,"PH",-39.91562,0.573581560283688,0.413585675681551,0.831216549772774,-1.9658757876822
"day4","ongoing",39,"PH",-5.560495,0.666666666666667,0.37155912392701,0.153238485400817,1.03651763084495
"day4","ongoing",40,"DMH",-24.959938,0.720731707317073,0.381191146000781,0.607981065031901,-0.658855620927315
"day4","ongoing",41,"DMH",-3.944752,0.884615384615385,0.426533237855414,0.133416758910471,1.17772206975272
"day4","ongoing",42,"DMH",-11.872,0.698412698412698,0.379850018750354,0.42930321008516,0.484937013018608
"day4","ongoing",43,"DMH",-48.381526,0.538961038961039,0.40390885117212,0.988925869935827,-2.7057357199709
"day4","ongoing",44,"DMH",-0.028493000000001,0.794466403162055,0.43204397745101,0.232490019264252,1.51997523421793
"day4","ongoing",45,"DMH",-6.86322400000001,0.723333333333333,0.435128909150844,0.211041210989085,0.922668387806991
"day4","ongoing",46,"DMH",-22.334177,0.671247357293869,0.398781728593561,0.580485338898811,-0.429382797148468
"day4","ongoing",47,"DMH",-11.047738,0.758258258258258,0.386514149931444,0.403077170258193,0.556971645520805
"day4","ongoing",48,"DMH",-49.253478,0.494447691408533,0.401025720138358,1,-2.78193811906191
"day4","ongoing",49,"DMH",-8.914255,0.663333333333333,0.401175635082663,0.135089247604075,0.743422875657199
"day4","ongoing",50,"DMH",-23.356988,0.675757575757576,0.380574458587157,0.591928306513291,-0.518769199171374
"day4","ongoing",51,"PH",-19.874714,0.732954545454545,0.419708707010644,0.481742599978422,-0.21444323502168
"day4","ongoing",52,"PH",-29.865815,0.615725359911406,0.393625750625419,0.638510139477881,-1.08759435545102
"day4","ongoing",53,"PH",-25.85212,0.711538461538462,0.414080591356368,0.595589021192665,-0.7368259780408
"day4","ongoing",54,"PH",-30.16773,0.596899224806202,0.421685945146727,0.673343579807992,-1.11397957771276
"day4","ongoing",55,"PH",-4.470923,0.763636363636364,0.385172505142449,0.134287112810023,1.13173846912778
"day4","ongoing",56,"PH",-9.845473,0.904411764705882,0.417807119392908,0.269305239718257,0.662041049964117
"day4","ongoing",57,"PH",-26.763784,0.712820512820513,0.402639202550577,0.621900993477218,-0.816498923300295
"day4","ongoing",58,"PH",-12.698971,0.830409356725146,0.42414990361887,0.29090959788734,0.412665633196447
"day4","ongoing",59,"PH",-7.76737,0.794466403162055,0.402618750533896,0.317665522704088,0.843652462241661
"day4","ongoing",60,"PH",-16.706807,0.806451612903226,0.39231402850108,0.520092098690397,0.0624092906875433
"day4","ongoing",61,"PH",-2.464806,0.6,0.2870943,0.0655120237057844,1.30705881733188
