"animal","condition","neuron_id","region","node_strength","clustering_coefficient","local_efficiency","hub_score","z_score"
"day3","ongoing",1,"PH",-5.100059,0.694444444444444,0.332299942438734,0.192893029010594,0.748212124953135
"day3","ongoing",2,"MC",-15.549267,0.761904761904762,0.39343390407693,0.614407211152815,-0.699771712400742
"day3","ongoing",3,"MC",-2.023457,0.8,0.354907793137974,0.000129982579184665,1.17454778311695
"day3","ongoing",4,"MC",-15.156662,0.733333333333333,0.370962934618172,0.620920992388969,-0.645367044174755
"day3","ongoing",5,"MC",-16.997485,0.72,0.374747256404611,0.58755851262249,-0.900456420463301
"day3","ongoing",6,"MC",-0.841842,1,0.384655,0.000146465178088527,1.33828836728131
"day3","ongoing",7,"PH",-4.672447,1,0.428974476190476,0.217480076323704,0.807467837410823
"day3","ongoing",8,"PH",-4.1773,0.619047619047619,0.333107277565724,0.000234653063778044,0.87608211450381
"day3","ongoing",9,"MC",-17.966947,0.664021164021164,0.359491267966366,0.650992778135313,-1.0347982104754
"day3","ongoing",10,"MC",-3.762804,0.733333333333333,0.309687174620156,0.000318799060188729,0.933520296292117
"day3","ongoing",11,"PH",-6.476571,0.981818181818182,0.394113602532268,0.270904928331533,0.557463971798977
"day3","ongoing",12,"PH",-5.34785,0.844444444444444,0.425536296754699,0.204521340539322,0.713874846659723
"day3","ongoing",13,"MC",-4.946518,0.933333333333333,0.462132052931331,0.206496215054348,0.769488846248295
"day3","ongoing",14,"MC",-18.058464,0.678062678062678,0.367166283887168,0.685253277437519,-1.04748004596409
"day3","ongoing",15,"MC",-4.688009,0.535714285714286,0.271844614717126,0.0188814483608584,0.805311355840459
"day3","ongoing",16,"PH",-5.467677,0.666666666666667,0.298008133333333,0.242766109571226,0.697269993997339
"day3","ongoing",17,"PH",-5.181267,0.955555555555555,0.435420043088615,0.322424669773235,0.736958844181632
"day3","ongoing",18,"MC",-11.796968,0.878947368421053,0.383206575934754,0.519734690180105,-0.179802322862404
"day3","ongoing",19,"MC",-3.246014,1,0.5131464,0.0904365536086034,1.00513372070726
"day3","ongoing",20,"MC",-17.490172,0.706552706552707,0.372190717432037,0.678632989999666,-0.968729806625617
"day3","ongoing",21,"MC",-8.493471,0.879120879120879,0.408619004616824,0.385254108860399,0.277974980713812
"day3","ongoing",22,"PVH",-17.609623,0.675213675213675,0.363371480143553,0.58977309116444,-0.985282555633556
"day3","ongoing",23,"PH",-2.70038,0.9,0.33455177925763,0.000244381424409059,1.08074416057129
"day3","ongoing",24,"PVH",-7.754308,0.8,0.385461746551707,0.211763833723754,0.380403420952536
"day3","ongoing",25,"PVH",-2.260448,0.872727272727273,0.439863598045232,0.234194739129556,1.14170709915331
"day3","ongoing",26,"ARH",-23.343705,0.554924242424242,0.379596933863121,0.82944583631287,-1.77987464893496
"day3","ongoing",27,"ARH",-25.313352,0.502521008403361,0.369590015950353,0.760099714862834,-2.05281562410672
"day3","ongoing",28,"ARH",-5.802443,0.428571428571429,0.242166858210127,0.0178899146224875,0.650880281275034
"day3","ongoing",29,"PVH",-9.717325,0.786764705882353,0.381583908158409,0.361812818387904,0.108381188410999
"day3","ongoing",30,"MC",-30.346036,0.517647058823529,0.365201237671897,1,-2.75021250724939
"day3","ongoing",31,"PH",-14.53018,0.8300395256917,0.37286272946705,0.550868399241425,-0.558553210016882
"day3","ongoing",32,"DMH",-15.494202,0.732307692307692,0.370046244265506,0.536308546950642,-0.692141159922133
"day3","ongoing",33,"DMH",-16.366121,0.79,0.372682737998454,0.61668726947988,-0.81296607023895
"day3","ongoing",34,"DMH",-15.355056,0.797101449275362,0.382156908169411,0.633916361553706,-0.672859204865593
"day3","ongoing",35,"DMH",0.550129,0.8,0.42848949604299,0.0583680088935469,1.53117872893028
"day3","ongoing",36,"MC",-8.724107,0.757352941176471,0.401876867851124,0.282804436360786,0.246014931654405
"day3","ongoing",37,"PH",-13.226914,0.818181818181818,0.374786319718142,0.488513769526737,-0.377955015036665
"day3","ongoing",38,"PH",-18.620319,0.710769230769231,0.371131918951971,0.662255784026132,-1.12533828736731
"day3","ongoing",39,"PH",-15.972711,0.666666666666667,0.379410863651484,0.601301514859649,-0.758449850305976
"day3","ongoing",40,"PH",-8.028407,0.803030303030303,0.384243808510045,0.358732176757542,0.342420549730635
"day3","ongoing",41,"MC",-2.432553,0.833333333333333,0.385866237412285,7.34080440462743e-05,1.11785789849353
"day3","ongoing",42,"MC",-6.297509,0.844444444444444,0.412199920916981,0.379447580162801,0.58227722863952
"day3","ongoing",43,"ARH",-22.594645,0.572043010752688,0.372211645249472,0.818370182023874,-1.67607474628126
"day3","ongoing",44,"ARH",-3.148502,0.7,0.295537650155558,0.000281824176391385,1.01864630462252
"day3","ongoing",45,"ARH",-9.556328,0.708333333333333,0.371192015719767,0.216245820575162,0.130691114087898
"day3","ongoing",46,"ARH",-8.990861,0.92156862745098,0.398389390034029,0.47192660972565,0.209049883150298
"day3","ongoing",47,"PH",-12.396773,0.91812865497076,0.392921815826618,0.537184706118118,-0.262919430452189
